================================================================================= 
=== UFF - Doutorado em Computação - Aplicaçoes em Sistemas de Potencia        === 
=== ESTIMADOR DE ESTADO MÍNIMOS QUADRADOS PONDERADOS INCLUINDO MEDIDAS DE PMU === 
=== Desenvolvido por: Rui Menezes de Moraes - 2009                            === 
================================================================================= 
Arquivo de medidores:          .\med\S1_CS5_352M_90M_PMU_EGS1.med
Arquivo do sistema:            .\sist\ieee118_SP_JML.cdf
Tolerância entre iteraçoes:    1.00e-005
Limite de iteraçoes:           100

--- DADOS DA REDE --------------------------------------------------------------- 
Data do caso:                  08/25/93
Origem:                        UW ARCHIVE          
MVA base:                      100
Ano:                           1961
Estação:                       W
Identificação:                 IEEE 118 Bus Test Case
Número de barras:              118 
Número de ramos:               179 
Referência na barra:           69

--- TELEMEDIDAS ------------------------------------------------------------------
    Tipo 1 = Fluxo de potencia ativa        Tipo  6 = Módulo da tensão            
    Tipo 2 = Injeção de potencia ativa      Tipo  7 = Corrente de ramo (real)     
    Tipo 3 = Ângulo de fase da tensão       Tipo  8 = Corrente de ramo (imag)     
    Tipo 4 = Fluxo de potencia reativa      Tipo  9 = Injeção de corrente (real)  
    Tipo 5 = Injeção de potencia reativa    Tipo 10 = Injeção de corrente (imag)  
----------------------------------------------------------------------------------
   N    D    P TP  PN ST   Exa   FS       DP      V_Ref      V_Med          E(%) 
 226   34   37  4    +0.5393    +0.5297    +0.5337  -3.9542e-003      2.185 
 414    5    8  8    -0.6056    -0.6020    -0.6035  +1.4129e-003      2.180 
 181    5    6  4    +0.4271    +0.4181    +0.4274  -9.3203e-003      2.178 
 177    1    2  4    -0.1580    -0.1646    -0.1585  -6.0937e-003      2.177 
 103   68   69  1    -2.9764    -3.0395    -2.9977  -4.1748e-002      2.151 
 111   70   75  1    +0.2402    +0.2460    +0.2401  +5.8504e-003      2.141 
 433   17   30  8    -0.3019    -0.3037    -0.3031  -6.2985e-004      2.115 
 374    2    1  7    +0.0075    +0.0075    +0.0075  +1.1189e-006      2.105 
  92   64   61  1    +0.7178    +0.7075    +0.7028  +4.6204e-003      2.097 
   7    8    9  1    -0.9916    -1.0090    -0.9923  -1.6736e-002      2.085 
   3    4    5  1    -0.1998    -0.2081    -0.2032  -4.9148e-003      2.077 
 199   17   18  4    +0.0417    +0.0453    +0.0413  +4.0361e-003      2.075 
 387   12   16  7    -0.3141    -0.3147    -0.3155  +8.4330e-004      2.074 
 409    2    1  8    -0.1313    -0.1316    -0.1319  +3.1508e-004      2.074 
 192   11   13  4    +0.3271    +0.3251    +0.3317  -6.6663e-003      2.066 
 404   28   29  7    +0.1974    +0.1978    +0.1973  +4.3672e-004      2.066 
 356    0   11  3    -0.2899    -0.2898    -0.2900  +2.0509e-004      2.055 
 403   25   26  7    -0.0844    -0.0848    -0.0848  -4.4619e-005      2.032 
 312   91   92  4    +0.0777    +0.0756    +0.0784  -2.7371e-003      2.010 
 310   90   91  4    -0.0033    -0.0051    -0.0040  -1.1162e-003      2.009 
 309   89   90  4    -0.4680    -0.4771    -0.4703  -6.7422e-003      2.003 
   4    3    5  1    -0.5487    -0.5603    -0.5494  -1.0855e-002      2.003 
 324   94  100  4    -1.0190    -1.0066    -1.0196  +1.3059e-002      1.983 
 198   16   17  4    +0.0951    +0.0996    +0.0950  +4.6310e-003      1.942 
 249   53   54  4    -0.1237    -0.1246    -0.1219  -2.6784e-003      1.941 
 117   77   78  1    +0.8668    +0.8505    +0.8557  -5.1857e-003      1.940 
 113   74   75  1    -0.1269    -0.1250    -0.1242  -8.7634e-004      1.933 
 147   92  100  1    +0.4208    +0.4140    +0.4222  -8.2188e-003      1.933 
 248   52   53  4    -0.0947    -0.0968    -0.0937  -3.0667e-003      1.923 
 306   85   88  4    -0.1636    -0.1687    -0.1657  -3.0517e-003      1.919 
 281   24   70  4    +0.3783    +0.3810    +0.3734  +7.5855e-003      1.918 
 268   64   61  4    +1.7796    +1.7574    +1.7736  -1.6182e-002      1.913 
 423   12  117  8    -0.0502    -0.0500    -0.0499  -3.0625e-005      1.911 
 377    5    4  7    +0.6565    +0.6547    +0.6571  -2.3622e-003      1.904 
 110   70   74  1    +0.2922    +0.2856    +0.2912  -5.5781e-003      1.895 
  32   26   25  1    +0.3362    +0.3287    +0.3359  -7.2490e-003      1.892 
 213    8   30  4    -0.3337    -0.3377    -0.3308  -6.8593e-003      1.891 
 308   88   89  4    -0.2159    -0.2210    -0.2184  -2.6030e-003      1.890 
  45   19   34  1    +0.1588    +0.1554    +0.1600  -4.5755e-003      1.874 
 247   51   52  4    -0.0748    -0.0756    -0.0747  -9.5684e-004      1.870 
 426   12    3  8    -0.0885    -0.0890    -0.0887  -3.2628e-004      1.869 
 202   15   19  4    +0.1669    +0.1690    +0.1653  +3.6915e-003      1.862 
   2    1    3  1    -0.3006    -0.2943    -0.3010  +6.7854e-003      1.861 
 120   79   80  1    +0.1094    +0.1030    +0.1058  -2.7628e-003      1.861 
 118   78   79  1    +0.3785    +0.3815    +0.3846  -3.0997e-003      1.844 
 210   27   28  4    -0.0726    -0.0687    -0.0727  +4.0031e-003      1.831 
 200   18   19  4    +0.0984    +0.0957    +0.0988  -3.0622e-003      1.830 
 416    9    8  8    -0.8117    -0.8125    -0.8134  +9.3571e-004      1.784 
 217   23   32  4    -0.2393    -0.2335    -0.2390  +5.4982e-003      1.775 
 179    4    5  4    +2.2280    +2.1877    +2.2149  -2.7235e-002      1.773 
 246   49   51  4    -0.1672    -0.1704    -0.1668  -3.5706e-003      1.759 
  11    5   11  1    +0.9324    +0.9475    +0.9335  +1.3985e-002      1.756 
 417   11   12  8    +0.4480    +0.4486    +0.4506  -1.9392e-003      1.748 
 171   27  115  1    +0.3311    +0.3212    +0.3272  -5.9239e-003      1.745 
 413    5    3  8    -0.2068    -0.2057    -0.2066  +9.6322e-004      1.740 
  35   28   29  1    +0.2121    +0.2067    +0.2120  -5.2302e-003      1.725 
  58   41   42  1    -0.0006    -0.0023    -0.0008  -1.5223e-003      1.720 
 187    5   11  4    -0.0500    -0.0470    -0.0504  +3.4268e-003      1.710 
  56   40   41  1    +0.2540    +0.2483    +0.2504  -2.1313e-003      1.708 
 194   13   15  4    +0.0494    +0.0446    +0.0477  -3.1726e-003      1.706 
 141   80   96  1    -0.2417    -0.2396    -0.2448  +5.1928e-003      1.701 
 259   56   59  4    +0.0650    +0.0645    +0.0619  +2.5981e-003      1.671 
 390   12    2  7    +0.1185    +0.1191    +0.1186  +4.7894e-004      1.640 
 139   93   94  1    +0.6031    +0.5910    +0.5956  -4.5867e-003      1.638 
 384   11    4  7    -0.7771    -0.7826    -0.7786  -3.9866e-003      1.638 
 137   92   93  1    +0.6969    +0.7018    +0.7086  -6.8588e-003      1.626 
 359    0   21  3    -0.1350    -0.1353    -0.1353  -4.7698e-005      1.623 
  57   40   42  1    +0.0697    +0.0716    +0.0686  +2.9409e-003      1.605 
 381    9    8  7    +0.7940    +0.7927    +0.7946  -1.8900e-003      1.601 
 346   32  114  4    +0.0228    +0.0199    +0.0229  -2.9527e-003      1.586 
 399   21   22  7    -0.5989    -0.5971    -0.5958  -1.2452e-003      1.573 
  12   11   12  1    -0.3325    -0.3393    -0.3331  -6.2122e-003      1.571 
 396   17   15  7    +1.2840    +1.2857    +1.2806  +5.0545e-003      1.552 
 432   17   16  8    +0.0182    +0.0182    +0.0182  +6.3076e-006      1.551 
 388   12  117  7    +0.1180    +0.1186    +0.1185  +1.0218e-004      1.543 
  33   25   27  1    +0.5966    +0.5862    +0.5947  -8.4671e-003      1.536 
 211   28   29  4    -0.1027    -0.0988    -0.1024  +3.6162e-003      1.525 
  83   56   59  1    -0.2957    -0.2929    -0.2971  +4.2953e-003      1.520 
 169   32  113  1    +0.6419    +0.6327    +0.6416  -8.8521e-003      1.519 
 389   12   11  7    +0.1920    +0.1912    +0.1919  -6.9242e-004      1.519 
 182    6    7  4    -0.5534    -0.5610    -0.5550  -5.9283e-003      1.514 
 272   62   66  4    -0.2477    -0.2537    -0.2489  -4.7652e-003      1.497 
 350   12  117  4    +0.0160    +0.0129    +0.0156  -2.6831e-003      1.485 
 419   11    4  8    +0.3907    +0.3910    +0.3893  +1.7005e-003      1.478 
 441  114  115  8    -0.0126    -0.0126    -0.0126  -1.5390e-006      1.474 
 183    8    9  4    -2.0135    -2.0353    -2.0134  -2.1917e-002      1.468 
  42   31   32  1    -0.1480    -0.1484    -0.1516  +3.2791e-003      1.428 
 295   77   80  4    -2.6899    -2.6578    -2.6820  +2.4206e-002      1.418 
 345   32  113  4    -0.2418    -0.2473    -0.2426  -4.6864e-003      1.411 
 121   68   81  1    +0.1088    +0.1107    +0.1105  +2.0444e-004      1.406 
 238   45   46  4    -0.0008    -0.0037    -0.0025  -1.1657e-003      1.401 
  75   54   55  1    +0.0234    +0.0264    +0.0239  +2.5361e-003      1.390 
 437   25   23  8    +0.0347    +0.0344    +0.0344  -1.0068e-005      1.383 
 279   68   69  4    +3.1752    +3.1286    +3.1551  -2.6459e-002      1.366 
 195   14   15  4    +0.1083    +0.1051    +0.1084  -3.2926e-003      1.365 
 122   81   80  1    +0.1086    +0.1053    +0.1050  +3.6532e-004      1.360 
 427   12    7  8    -0.4360    -0.4381    -0.4373  -8.1834e-004      1.352 
  86   59   61  1    -0.3071    -0.3153    -0.3107  -4.5320e-003      1.352 
  29   22   23  1    -0.7062    -0.7163    -0.7080  -8.3309e-003      1.352 
 209   25   27  4    -0.1643    -0.1682    -0.1644  -3.7654e-003      1.352 
 216   29   31  4    -0.1053    -0.1059    -0.1070  +1.1266e-003      1.350 
 369    0   21  6    +1.0562    +1.0505    +1.0551  -4.6283e-003      1.345 
  97   62   67  1    -0.1236    -0.1185    -0.1169  -1.6049e-003      1.325 
   5    5    6  1    +0.7225    +0.7121    +0.7204  -8.2871e-003      1.318 
  85   59   60  1    -0.2495    -0.2552    -0.2515  -3.6925e-003      1.314 
 323   92  100  4    -0.2709    -0.2773    -0.2729  -4.4730e-003      1.314 
 366    0   11  6    +1.0709    +1.0657    +1.0702  -4.5365e-003      1.296 
 333  100  104  4    +0.0618    +0.0621    +0.0643  -2.1575e-003      1.293 
 197   15   17  4    +0.0740    +0.0702    +0.0727  -2.5433e-003      1.292 
 392   12    7  7    -0.3941    -0.3965    -0.3973  +7.4850e-004      1.291 
  40   29   31  1    +0.0471    +0.0445    +0.0438  +6.2284e-004      1.289 
 154   92  102  1    +0.5103    +0.5107    +0.5086  +2.1262e-003      1.285 
 178    1    3  4    -0.1789    -0.1832    -0.1799  -3.3258e-003      1.274 
 155  101  102  1    -0.4668    -0.4795    -0.4756  -3.8380e-003      1.274 
  26   15   19  1    -0.2941    -0.2832    -0.2856  +2.4254e-003      1.274 
 153  100  101  1    -0.3119    -0.3095    -0.3071  -2.3978e-003      1.274 
 212   30   17  4    -0.4603    -0.4558    -0.4616  +5.8664e-003      1.263 
 288   69   75  4    +0.0863    +0.0909    +0.0890  +1.8778e-003      1.262 
 352   76  118  4    -0.0189    -0.0229    -0.0226  -2.8608e-004      1.257 
 300   82   83  4    +0.2336    +0.2319    +0.2328  -8.7947e-004      1.253 
 186    4   11  4    +0.1943    +0.1960    +0.1923  +3.6948e-003      1.248 
  99   66   67  1    +0.3194    +0.3247    +0.3218  +2.9491e-003      1.244 
 203   20   21  4    +0.1103    +0.1137    +0.1107  +3.0199e-003      1.227 
 206   23   24  4    +0.2891    +0.2950    +0.2943  +6.3103e-004      1.211 
 348  114  115  4    +0.0202    +0.0180    +0.0202  -2.2209e-003      1.199 
 215   17   31  4    +0.1415    +0.1380    +0.1411  -3.1047e-003      1.178 
 351   75  118  4    +0.1072    +0.1110    +0.1106  +4.0089e-004      1.178 
 239   46   47  4    +0.2080    +0.2027    +0.2052  -2.4419e-003      1.163 
 101   47   69  1    -0.6808    -0.6787    -0.6856  +6.9150e-003      1.160 
  81   51   58  1    +0.1164    +0.1134    +0.1124  +1.0806e-003      1.153 
  80   56   58  1    -0.0333    -0.0366    -0.0357  -9.0365e-004      1.153 
  84   55   59  1    -0.1838    -0.1814    -0.1844  +2.9814e-003      1.148 
 143   94   96  1    +0.4105    +0.4108    +0.4065  +4.2613e-003      1.137 
 385   11    5  7    -0.8423    -0.8470    -0.8440  -3.0243e-003      1.134 
  77   55   56  1    -0.0741    -0.0727    -0.0734  +6.2228e-004      1.133 
 393   17   18  7    +0.6085    +0.6075    +0.6086  -1.1270e-003      1.131 
 218   31   32  4    +0.1541    +0.1584    +0.1555  +2.8550e-003      1.128 
 241   47   49  4    -0.4485    -0.4421    -0.4392  -2.8746e-003      1.117 
 334  103  104  4    +0.0414    +0.0451    +0.0438  +1.3280e-003      1.113 
 372    0  114  6    +1.0888    +1.0921    +1.0881  +3.9915e-003      1.113 
 421   12   14  8    -0.0554    -0.0556    -0.0556  +1.8167e-005      1.111 
 278   49   69  4    +0.6867    +0.6776    +0.6843  -6.6897e-003      1.108 
  94   64   65  1    -2.3134    -2.2909    -2.3040  +1.3059e-002      1.105 
 382   11   12  7    -0.1904    -0.1909    -0.1904  -4.9112e-004      1.081 
  28   21   22  1    -0.6307    -0.6208    -0.6268  +5.9736e-003      1.079 
 251   54   55  4    +0.1222    +0.1178    +0.1203  -2.4984e-003      1.078 
 290   76   77  4    -0.4391    -0.4395    -0.4439  +4.3893e-003      1.075 
  76   54   56  1    +0.1029    +0.1066    +0.1070  -4.5861e-004      1.069 
 319   94   96  4    +0.2003    +0.1978    +0.2004  -2.6642e-003      1.068 
 149   95   96  1    +0.2329    +0.2276    +0.2291  -1.4735e-003      1.065 
  38   26   30  1    +2.6638    +2.6351    +2.6552  -2.0050e-002      1.062 
 140   94   95  1    +0.5244    +0.5185    +0.5214  -2.9039e-003      1.061 
 370    0   25  6    +1.1000    +1.1031    +1.0993  +3.8014e-003      1.050 
  62   45   46  1    -0.2340    -0.2274    -0.2295  +2.1067e-003      1.036 
   6    6    7  1    +0.4103    +0.4120    +0.4146  -2.6146e-003      1.031 
   8    8    5  1    +2.4172    +2.3855    +2.4027  -1.7204e-002      1.027 
 307   85   89  4    -0.2146    -0.2140    -0.2169  +2.8423e-003      1.024 
 302   83   85  4    +0.1199    +0.1218    +0.1238  -1.9510e-003      1.021 
 435   21   20  8    +0.0368    +0.0369    +0.0369  -7.1166e-006      1.019 
 328   99  100  4    -0.3719    -0.3753    -0.3736  -1.7692e-003      1.005 
 262   59   61  4    +0.7280    +0.7238    +0.7299  -6.1293e-003      0.999 
 116   75   77  1    -0.0289    -0.0233    -0.0247  +1.3594e-003      0.995 
  15    7   12  1    +0.2783    +0.2844    +0.2811  +3.3464e-003      0.988 
 322   80   99  4    -0.2012    -0.2044    -0.2021  -2.3871e-003      0.980 
  95   49   66  1    -1.1666    -1.1714    -1.1656  -5.7925e-003      0.971 
 243   45   49  4    +0.0007    +0.0021    +0.0009  +1.1434e-003      0.967 
 164  103  110  1    +0.0714    +0.0701    +0.0692  +9.1122e-004      0.944 
  14    3   12  1    -0.0193    -0.0176    -0.0193  +1.7417e-003      0.942 
 386   12   14  7    -0.1253    -0.1250    -0.1250  +7.1728e-005      0.932 
  70   49   51  1    +0.4365    +0.4406    +0.4371  +3.5632e-003      0.927 
 184    8    5  4    -1.0839    -1.0873    -1.0793  -8.0592e-003      0.925 
 287   70   75  4    -0.0668    -0.0637    -0.0653  +1.5982e-003      0.924 
 364    0    5  6    +1.0842    +1.0868    +1.0835  +3.2912e-003      0.921 
 402   25   23  7    +0.6715    +0.6705    +0.6696  +9.3759e-004      0.917 
 418   11   13  8    -0.7435    -0.7480    -0.7468  -1.2860e-003      0.917 
 208   26   25  4    -3.1662    -3.1878    -3.1685  -1.9285e-002      0.897 
 193   12   14  4    +0.0956    +0.0978    +0.0957  +2.1125e-003      0.890 
  43   27   32  1    +0.4412    +0.4406    +0.4368  +3.8016e-003      0.884 
 411    5   11  8    -0.1549    -0.1552    -0.1548  -3.4180e-004      0.883 
  67   45   49  1    -0.1713    -0.1739    -0.1719  -1.9529e-003      0.876 
  16   11   13  1    +1.6889    +1.6939    +1.6832  +1.0751e-002      0.876 
 412    5    4  8    +1.9271    +1.9197    +1.9161  +3.6192e-003      0.875 
 397   17   16  7    +0.4688    +0.4696    +0.4684  +1.1713e-003      0.852 
 311   89   92  4    -0.1611    -0.1666    -0.1673  +6.9176e-004      0.850 
 159  100  106  1    +0.1240    +0.1203    +0.1217  -1.3740e-003      0.849 
 237   44   45  4    +0.0098    +0.0088    +0.0090  -2.5734e-004      0.839 
  51   38   37  1    +1.4515    +1.4530    +1.4592  -6.1888e-003      0.839 
 235   43   44  4    -0.1161    -0.1192    -0.1178  -1.4115e-003      0.837 
  63   46   47  1    -0.1523    -0.1522    -0.1537  +1.5346e-003      0.835 
 236   34   43  4    -0.1082    -0.1071    -0.1062  -8.6822e-004      0.829 
 383   11   13  7    +1.4240    +1.4164    +1.4185  -2.0501e-003      0.821 
 252   54   56  4    +0.7723    +0.7601    +0.7580  +2.0899e-003      0.818 
  54   30   38  1    +1.0780    +1.0796    +1.0845  -4.8855e-003      0.814 
 400   21   20  7    +0.5159    +0.5175    +0.5169  +5.8735e-004      0.807 
 150   96   97  1    +0.2964    +0.3028    +0.3009  +1.8706e-003      0.790 
  52   37   39  1    +0.3721    +0.3692    +0.3713  -2.0949e-003      0.790 
  55   39   40  1    +0.1784    +0.1834    +0.1840  -6.3982e-004      0.790 
 242   42   49  4    -0.4669    -0.4698    -0.4669  -2.8601e-003      0.780 
 108   71   72  1    -0.2823    -0.2843    -0.2862  +1.8982e-003      0.761 
 373    2   12  7    -0.1137    -0.1136    -0.1138  +2.0287e-004      0.761 
 107   24   72  1    +0.1089    +0.1054    +0.1062  -7.8160e-004      0.759 
 250   49   54  4    -0.3790    -0.3733    -0.3762  +2.9181e-003      0.758 
 420   11    5  8    +0.1730    +0.1725    +0.1729  -3.4844e-004      0.755 
 106   70   71  1    -0.5360    -0.5276    -0.5283  +7.3705e-004      0.754 
 144   80   97  1    -0.1912    -0.1942    -0.1930  -1.2169e-003      0.749 
  37    8   30  1    -0.6166    -0.6271    -0.6235  -3.6225e-003      0.735 
 317   80   96  4    +0.0388    +0.0385    +0.0373  +1.2514e-003      0.734 
  71   51   52  1    +0.1952    +0.1905    +0.1913  -7.3003e-004      0.729 
 363    0    2  6    +1.0660    +1.0629    +1.0655  -2.5329e-003      0.725 
 368    0   17  6    +1.0776    +1.0744    +1.0770  -2.5605e-003      0.725 
 207   23   25  4    -0.0789    -0.0773    -0.0789  +1.6244e-003      0.725 
 408    2   12  8    +0.2241    +0.2240    +0.2244  -4.0045e-004      0.709 
  46   35   36  1    -0.0206    -0.0175    -0.0176  +1.3526e-004      0.707 
 160  105  107  1    -0.0101    -0.0116    -0.0121  +4.7125e-004      0.704 
 299   77   82  4    -0.2270    -0.2246    -0.2232  -1.3977e-003      0.693 
 276   65   68  4    +0.9447    +0.9371    +0.9378  -7.3789e-004      0.688 
 127   84   85  1    -0.4600    -0.4655    -0.4668  +1.2499e-003      0.685 
 162  106  107  1    -0.0468    -0.0514    -0.0508  -5.9850e-004      0.683 
  96   62   66  1    -0.2106    -0.2061    -0.2080  +1.8808e-003      0.679 
 125   83   84  1    -0.3745    -0.3672    -0.3690  +1.8669e-003      0.676 
  47   35   37  1    -0.2044    -0.2048    -0.2030  -1.7661e-003      0.675 
  98   65   66  1    +1.6801    +1.6889    +1.6832  +5.6907e-003      0.657 
 320   80   97  4    +0.0682    +0.0668    +0.0660  +7.8293e-004      0.655 
 360    0   25  3    +0.0680    +0.0677    +0.0677  +3.1789e-005      0.641 
  31   23   25  1    -0.7325    -0.7259    -0.7299  +3.9647e-003      0.641 
  27   20   21  1    -0.5298    -0.5335    -0.5303  -3.2095e-003      0.638 
 126   83   85  1    -0.5914    -0.5933    -0.5902  -3.1049e-003      0.636 
 326   96   97  4    -0.0460    -0.0456    -0.0450  -6.2564e-004      0.630 
  13    2   12  1    -0.1851    -0.1833    -0.1852  +1.8372e-003      0.626 
  65   47   49  1    +0.2940    +0.2862    +0.2852  +9.7133e-004      0.608 
 440   28   27  8    -0.0383    -0.0384    -0.0384  -6.2635e-006      0.608 
 353    0    2  3    -0.2932    -0.2933    -0.2933  +5.9929e-005      0.606 
 130   85   88  1    -0.3333    -0.3277    -0.3288  +1.1188e-003      0.599 
 265   61   62  4    -0.2512    -0.2560    -0.2545  -1.4526e-003      0.592 
 142   82   96  1    +0.1654    +0.1584    +0.1589  -5.4143e-004      0.588 
  72   52   53  1    +0.0715    +0.0695    +0.0704  -8.3150e-004      0.580 
 436   25   27  8    +0.1859    +0.1860    +0.1859  +1.4878e-004      0.577 
 380    9   10  7    -0.7940    -0.7992    -0.7997  +5.0328e-004      0.576 
  53   37   40  1    +0.3129    +0.3167    +0.3148  +1.8586e-003      0.569 
  73   53   54  1    -0.0859    -0.0841    -0.0834  -6.4695e-004      0.568 
 201   19   20  4    +0.1166    +0.1211    +0.1202  +9.7788e-004      0.564 
  18   13   15  1    -0.6887    -0.6913    -0.6879  -3.4683e-003      0.561 
  88   60   62  1    -0.0663    -0.0689    -0.0681  -8.1650e-004      0.559 
 258   54   59  4    +0.0520    +0.0485    +0.0496  -1.0318e-003      0.552 
 132   88   89  1    -0.6639    -0.6691    -0.6708  +1.7332e-003      0.545 
 123   77   82  1    -0.2827    -0.2889    -0.2875  -1.3761e-003      0.542 
 431   17   15  8    -0.1865    -0.1868    -0.1867  -1.0715e-004      0.542 
 163  108  109  1    +0.0202    +0.0203    +0.0204  -6.2726e-005      0.539 
 229   37   40  4    +0.3703    +0.3724    +0.3743  -1.8470e-003      0.534 
 161  105  108  1    +0.0342    +0.0342    +0.0344  -1.6623e-004      0.529 
   9    9   10  1    -0.9979    -1.0079    -1.0037  -4.2045e-003      0.527 
 165  109  110  1    -0.0348    -0.0292    -0.0291  -1.7252e-004      0.527 
 232   40   41  4    -0.1982    -0.2063    -0.2060  -3.2845e-004      0.526 
 100   65   68  1    -4.0870    -4.0780    -4.0720  -6.0128e-003      0.520 
 391   12    3  7    -0.0069    -0.0069    -0.0069  -4.2298e-007      0.518 
 321   80   98  4    -0.2271    -0.2272    -0.2265  -7.2576e-004      0.517 
 357    0   12  3    -0.2863    -0.2865    -0.2864  -5.1671e-005      0.514 
 332  100  103  4    +0.1024    +0.1039    +0.1042  -3.2657e-004      0.507 
 327   98  100  4    -0.2575    -0.2610    -0.2596  -1.3578e-003      0.505 
 180    3    5  4    -0.1011    -0.1016    -0.1004  -1.1926e-003      0.504 
 358    0   17  3    -0.1810    -0.1810    -0.1810  -3.4294e-005      0.496 
  34   27   28  1    +0.3299    +0.3336    +0.3317  +1.8905e-003      0.494 
 234   41   42  4    -0.2600    -0.2635    -0.2624  -1.1154e-003      0.493 
  17   12   14  1    -0.1129    -0.1137    -0.1125  -1.1966e-003      0.488 
 146   80   99  1    -0.3091    -0.3113    -0.3097  -1.5823e-003      0.463 
 286   70   74  4    +0.0076    +0.0103    +0.0108  -5.2905e-004      0.457 
 263   60   61  4    +0.6489    +0.6450    +0.6437  +1.2002e-003      0.449 
 401   25   27  7    +0.5310    +0.5303    +0.5296  +6.7104e-004      0.448 
 264   60   62  4    -0.0137    -0.0176    -0.0171  -4.7207e-004      0.448 
 191    7   12  4    -0.5700    -0.5743    -0.5719  -2.4041e-003      0.447 
  49   34   36  1    +0.1834    +0.1789    +0.1795  -5.6483e-004      0.440 
 430   17  113  8    +0.6365    +0.6385    +0.6389  -3.6915e-004      0.434 
 362    0  114  3    -0.0363    -0.0362    -0.0362  +2.7626e-005      0.428 
  21   15   17  1    -1.3750    -1.3753    -1.3708  -4.4795e-003      0.427 
 152   99  100  1    -0.1015    -0.1047    -0.1045  -2.1714e-004      0.424 
 289   74   75  4    -0.2446    -0.2503    -0.2497  -5.3857e-004      0.414 
 224   33   37  4    +0.0113    +0.0079    +0.0083  -4.1565e-004      0.406 
 104   69   70  1    +0.1837    +0.1850    +0.1843  +7.1895e-004      0.398 
 220   15   33  4    +0.0412    +0.0394    +0.0398  -4.3666e-004      0.393 
 298   81   80  4    +0.7873    +0.7735    +0.7726  +9.0486e-004      0.391 
 269   38   65  4    -0.5814    -0.5882    -0.5897  +1.5067e-003      0.390 
 221   19   34  4    -0.0338    -0.0365    -0.0358  -6.7865e-004      0.386 
 115   69   77  1    +0.5684    +0.5794    +0.5777  +1.7017e-003      0.374 
 313   92   93  4    -0.1478    -0.1493    -0.1488  -5.0321e-004      0.364 
  89   61   62  1    +0.1588    +0.1627    +0.1621  +5.9108e-004      0.359 
  66   42   49  1    -0.2929    -0.2924    -0.2916  -8.3921e-004      0.357 
 398   17   30  7    -0.9059    -0.9090    -0.9085  -5.4733e-004      0.355 
 148   94  100  1    +0.0944    +0.0918    +0.0916  +1.9400e-004      0.336 
 254   56   57  4    +0.1231    +0.1191    +0.1194  -3.6093e-004      0.335 
 240   46   48  4    -0.0536    -0.0520    -0.0514  -5.3642e-004      0.334 
 244   48   49  4    +0.1011    +0.0980    +0.0982  -1.8880e-004      0.333 
 266   63   59  4    -0.8254    -0.8392    -0.8379  -1.3246e-003      0.332 
 375    5    6  7    +0.5567    +0.5547    +0.5551  -3.9814e-004      0.328 
 355    0    9  3    -0.1547    -0.1549    -0.1549  +2.0411e-005      0.328 
 255   50   57  4    -0.1580    -0.1580    -0.1586  +5.9943e-004      0.326 
 267   63   64  4    +0.8254    +0.8139    +0.8133  +6.0224e-004      0.319 
 245   49   50  4    -0.1437    -0.1436    -0.1439  +2.9603e-004      0.316 
 185    9   10  4    -0.7457    -0.7419    -0.7438  +1.8881e-003      0.310 
 395   17  113  7    -0.7034    -0.7050    -0.7052  +2.2670e-004      0.295 
 297   68   81  4    -0.1049    -0.1059    -0.1059  +4.7268e-005      0.290 
 361    0   28  3    -0.0389    -0.0392    -0.0391  -2.0314e-005      0.290 
  74   49   54  1    +0.5292    +0.5273    +0.5287  -1.3209e-003      0.283 
 315   93   94  4    -0.2108    -0.2181    -0.2177  -4.7028e-004      0.280 
 318   82   96  4    -0.3743    -0.3829    -0.3835  +6.9902e-004      0.278 
 131   85   89  1    -0.4607    -0.4618    -0.4607  -1.1499e-003      0.278 
  19   14   15  1    -0.2094    -0.2097    -0.2105  +8.3162e-004      0.278 
 425   12    2  8    -0.2079    -0.2081    -0.2082  +1.3505e-004      0.274 
 134   90   91  1    -0.0296    -0.0296    -0.0295  -9.5355e-005      0.261 
  69   49   50  1    +0.3510    +0.3566    +0.3571  -4.7121e-004      0.260 
  79   50   57  1    +0.2318    +0.2240    +0.2244  -4.9942e-004      0.258 
 316   94   95  4    +0.2989    +0.2989    +0.2994  -5.0471e-004      0.257 
 378    5    3  7    +0.4772    +0.4779    +0.4783  -3.6094e-004      0.244 
 415    9   10  8    +0.8117    +0.8116    +0.8113  +2.6262e-004      0.241 
  78   56   57  1    -0.1457    -0.1511    -0.1513  +2.3628e-004      0.237 
 219   27   32  4    -0.0518    -0.0505    -0.0509  +3.9350e-004      0.233 
 325   95   96  4    +0.0843    +0.0840    +0.0842  -2.1789e-004      0.228 
 410    5    6  8    -0.5380    -0.5378    -0.5381  +2.6727e-004      0.223 
  60   34   43  1    +0.1911    +0.1915    +0.1912  +3.3687e-004      0.218 
 124   82   83  1    -0.8207    -0.8101    -0.8105  +4.0095e-004      0.215 
 405   28   27  7    -0.3016    -0.3035    -0.3034  -9.3052e-005      0.206 
 145   80   98  1    -0.1129    -0.1165    -0.1166  +1.7126e-004      0.205 
 429   17   31  8    +0.0160    +0.0160    +0.0160  -3.6129e-007      0.201 
 253   55   56  4    -0.1228    -0.1230    -0.1228  -1.1372e-004      0.201 
  59   43   44  1    +0.0664    +0.0669    +0.0667  +2.2415e-004      0.195 
