================================================================================= 
=== UFF - Doutorado em Computação - Aplicaçoes em Sistemas de Potencia        === 
=== ESTIMADOR DE ESTADO MÍNIMOS QUADRADOS PONDERADOS INCLUINDO MEDIDAS DE PMU === 
=== Desenvolvido por: Rui Menezes de Moraes - 2009                            === 
================================================================================= 
Arquivo de medidores:          .\med\S1_CS5_352M_90M_PMU_EGS2.med
Arquivo do sistema:            .\sist\ieee118_SP_JML.cdf
Tolerância entre iteraçoes:    1.00e-005
Limite de iteraçoes:           100

--- DADOS DA REDE --------------------------------------------------------------- 
Data do caso:                  08/25/93
Origem:                        UW ARCHIVE          
MVA base:                      100
Ano:                           1961
Estação:                       W
Identificação:                 IEEE 118 Bus Test Case
Número de barras:              118 
Número de ramos:               179 
Referência na barra:           69

--- TELEMEDIDAS ------------------------------------------------------------------
    Tipo 1 = Fluxo de potencia ativa        Tipo  6 = Módulo da tensão            
    Tipo 2 = Injeção de potencia ativa      Tipo  7 = Corrente de ramo (real)     
    Tipo 3 = Ângulo de fase da tensão       Tipo  8 = Corrente de ramo (imag)     
    Tipo 4 = Fluxo de potencia reativa      Tipo  9 = Injeção de corrente (real)  
    Tipo 5 = Injeção de potencia reativa    Tipo 10 = Injeção de corrente (imag)  
----------------------------------------------------------------------------------
   N    D    P TP  PN ST   Exa   FS       DP      V_Ref      V_Med          E(%) 
 260   55   59  4    +0.0153    +0.0098    +0.0134  -3.5261e-003      2.252 
 189    2   12  4    -0.1936    -0.2006    -0.1938  -6.7911e-003      2.243 
 170   32  114  1    -0.1244    -0.1294    -0.1237  -5.7160e-003      2.231 
  82   54   59  1    -0.1679    -0.1742    -0.1685  -5.7037e-003      2.210 
 177    1    2  4    -0.1580    -0.1646    -0.1585  -6.1476e-003      2.196 
 347   27  115  4    +0.0081    +0.0061    +0.0088  -2.7558e-003      2.193 
 365    0    9  6    +1.0971    +1.0885    +1.0963  -7.8100e-003      2.184 
 270   64   65  4    -0.7768    -0.7826    -0.7891  +6.5641e-003      2.167 
 181    5    6  4    +0.4271    +0.4181    +0.4273  -9.2391e-003      2.159 
 356    0   11  3    -0.2899    -0.2898    -0.2900  +2.1449e-004      2.150 
   7    8    9  1    -0.9916    -1.0090    -0.9920  -1.7034e-002      2.122 
 371    0   28  6    +1.0942    +1.0857    +1.0932  -7.5073e-003      2.106 
  50   34   37  1    -0.5704    -0.5772    -0.5807  +3.5119e-003      2.105 
 409    2    1  8    -0.1313    -0.1316    -0.1319  +3.1903e-004      2.101 
 113   74   75  1    -0.1269    -0.1250    -0.1241  -9.5075e-004      2.097 
   3    4    5  1    -0.1998    -0.2081    -0.2031  -4.9625e-003      2.096 
 404   28   29  7    +0.1974    +0.1978    +0.1973  +4.4135e-004      2.088 
 225   34   36  4    +0.2505    +0.2533    +0.2489  +4.4258e-003      2.073 
 110   70   74  1    +0.2922    +0.2856    +0.2917  -6.0777e-003      2.065 
 192   11   13  4    +0.3271    +0.3251    +0.3317  -6.5872e-003      2.042 
   4    3    5  1    -0.5487    -0.5603    -0.5492  -1.1061e-002      2.041 
 222   35   36  4    -0.0045    -0.0082    -0.0078  -4.4467e-004      2.041 
 223   35   37  4    -0.0575    -0.0546    -0.0576  +2.9801e-003      2.037 
 117   77   78  1    +0.8668    +0.8505    +0.8559  -5.4155e-003      2.026 
 281   24   70  4    +0.3783    +0.3810    +0.3730  +8.0067e-003      2.025 
 103   68   69  1    -2.9764    -3.0395    -3.0002  -3.9220e-002      2.021 
 403   25   26  7    -0.0844    -0.0848    -0.0848  -4.4278e-005      2.017 
 312   91   92  4    +0.0777    +0.0756    +0.0784  -2.7402e-003      2.012 
 310   90   91  4    -0.0033    -0.0051    -0.0040  -1.1175e-003      2.011 
 309   89   90  4    -0.4680    -0.4771    -0.4703  -6.7509e-003      2.006 
 230   30   38  4    -0.4024    -0.4013    -0.4062  +4.8252e-003      1.994 
 324   94  100  4    -1.0190    -1.0066    -1.0197  +1.3083e-002      1.987 
 199   17   18  4    +0.0417    +0.0453    +0.0415  +3.8236e-003      1.966 
 249   53   54  4    -0.1237    -0.1246    -0.1219  -2.7046e-003      1.960 
 111   70   75  1    +0.2402    +0.2460    +0.2406  +5.3513e-003      1.959 
 120   79   80  1    +0.1094    +0.1030    +0.1059  -2.8950e-003      1.950 
 359    0   21  3    -0.1350    -0.1353    -0.1352  -5.7250e-005      1.949 
 248   52   53  4    -0.0947    -0.0968    -0.0937  -3.0977e-003      1.943 
 213    8   30  4    -0.3337    -0.3377    -0.3307  -7.0376e-003      1.940 
  92   64   61  1    +0.7178    +0.7075    +0.7032  +4.2646e-003      1.936 
 147   92  100  1    +0.4208    +0.4140    +0.4222  -8.2306e-003      1.935 
 118   78   79  1    +0.3785    +0.3815    +0.3847  -3.2499e-003      1.934 
 377    5    4  7    +0.6565    +0.6547    +0.6571  -2.3846e-003      1.922 
 306   85   88  4    -0.1636    -0.1687    -0.1657  -3.0458e-003      1.915 
 423   12  117  8    -0.0502    -0.0500    -0.0499  -3.0514e-005      1.904 
 247   51   52  4    -0.0748    -0.0756    -0.0747  -9.6730e-004      1.891 
 308   88   89  4    -0.2159    -0.2210    -0.2184  -2.5982e-003      1.887 
 121   68   81  1    +0.1088    +0.1107    +0.1105  +2.7335e-004      1.880 
 268   64   61  4    +1.7796    +1.7574    +1.7733  -1.5905e-002      1.880 
 198   16   17  4    +0.0951    +0.0996    +0.0952  +4.4812e-003      1.880 
  32   26   25  1    +0.3362    +0.3287    +0.3359  -7.1594e-003      1.869 
 416    9    8  8    -0.8117    -0.8125    -0.8135  +9.7737e-004      1.864 
 426   12    3  8    -0.0885    -0.0890    -0.0887  -3.2487e-004      1.861 
 122   81   80  1    +0.1086    +0.1053    +0.1048  +4.9560e-004      1.845 
 227   38   37  4    +0.5985    +0.5835    +0.5784  +5.0838e-003      1.841 
   2    1    3  1    -0.3006    -0.2943    -0.3010  +6.6939e-003      1.836 
 246   49   51  4    -0.1672    -0.1704    -0.1667  -3.6967e-003      1.821 
 210   27   28  4    -0.0726    -0.0687    -0.0727  +3.9701e-003      1.816 
  11    5   11  1    +0.9324    +0.9475    +0.9332  +1.4327e-002      1.799 
  24   18   19  1    +0.3094    +0.3057    +0.3100  -4.3110e-003      1.775 
 217   23   32  4    -0.2393    -0.2335    -0.2389  +5.4411e-003      1.757 
 417   11   12  8    +0.4480    +0.4486    +0.4506  -1.9402e-003      1.749 
 179    4    5  4    +2.2280    +2.1877    +2.2144  -2.6655e-002      1.736 
 413    5    3  8    -0.2068    -0.2057    -0.2066  +9.5715e-004      1.729 
  57   40   42  1    +0.0697    +0.0716    +0.0684  +3.1594e-003      1.724 
 194   13   15  4    +0.0494    +0.0446    +0.0478  -3.1919e-003      1.717 
 171   27  115  1    +0.3311    +0.3212    +0.3271  -5.8232e-003      1.715 
 141   80   96  1    -0.2417    -0.2396    -0.2448  +5.2320e-003      1.714 
  35   28   29  1    +0.2121    +0.2067    +0.2119  -5.1573e-003      1.701 
 187    5   11  4    -0.0500    -0.0470    -0.0504  +3.3907e-003      1.692 
 384   11    4  7    -0.7771    -0.7826    -0.7785  -4.0477e-003      1.663 
 390   12    2  7    +0.1185    +0.1191    +0.1186  +4.8245e-004      1.653 
 139   93   94  1    +0.6031    +0.5910    +0.5956  -4.5912e-003      1.639 
 399   21   22  7    -0.5989    -0.5971    -0.5958  -1.2891e-003      1.629 
 137   92   93  1    +0.6969    +0.7018    +0.7086  -6.8654e-003      1.627 
  83   56   59  1    -0.2957    -0.2929    -0.2974  +4.5748e-003      1.619 
 206   23   24  4    +0.2891    +0.2950    +0.2941  +8.3767e-004      1.608 
 259   56   59  4    +0.0650    +0.0645    +0.0620  +2.4977e-003      1.606 
  12   11   12  1    -0.3325    -0.3393    -0.3330  -6.3086e-003      1.596 
 381    9    8  7    +0.7940    +0.7927    +0.7946  -1.8817e-003      1.594 
 432   17   16  8    +0.0182    +0.0182    +0.0182  +6.4803e-006      1.593 
 346   32  114  4    +0.0228    +0.0199    +0.0229  -2.9523e-003      1.585 
 396   17   15  7    +1.2840    +1.2857    +1.2806  +5.0515e-003      1.551 
 238   45   46  4    -0.0008    -0.0037    -0.0024  -1.2823e-003      1.541 
 182    6    7  4    -0.5534    -0.5610    -0.5549  -6.0263e-003      1.539 
 183    8    9  4    -2.0135    -2.0353    -2.0124  -2.2881e-002      1.533 
 388   12  117  7    +0.1180    +0.1186    +0.1185  +1.0138e-004      1.531 
 389   12   11  7    +0.1920    +0.1912    +0.1919  -6.9203e-004      1.518 
 211   28   29  4    -0.1027    -0.0988    -0.1024  +3.5851e-003      1.512 
  58   41   42  1    -0.0006    -0.0023    -0.0010  -1.3342e-003      1.508 
 196   12   16  4    +0.1470    +0.1426    +0.1466  -3.9753e-003      1.494 
  56   40   41  1    +0.2540    +0.2483    +0.2501  -1.8607e-003      1.492 
  29   22   23  1    -0.7062    -0.7163    -0.7071  -9.1827e-003      1.490 
 295   77   80  4    -2.6899    -2.6578    -2.6832  +2.5429e-002      1.490 
 350   12  117  4    +0.0160    +0.0129    +0.0156  -2.6772e-003      1.481 
 279   68   69  4    +3.1752    +3.1286    +3.1572  -2.8596e-002      1.476 
 419   11    4  8    +0.3907    +0.3910    +0.3893  +1.6961e-003      1.474 
 441  114  115  8    -0.0126    -0.0126    -0.0126  -1.5374e-006      1.473 
 272   62   66  4    -0.2477    -0.2537    -0.2490  -4.6856e-003      1.472 
 107   24   72  1    +0.1089    +0.1054    +0.1069  -1.5026e-003      1.459 
  33   25   27  1    +0.5966    +0.5862    +0.5943  -8.0360e-003      1.457 
 108   71   72  1    -0.2823    -0.2843    -0.2879  +3.6228e-003      1.453 
 106   70   71  1    -0.5360    -0.5276    -0.5290  +1.4171e-003      1.450 
  94   64   65  1    -2.3134    -2.2909    -2.3081  +1.7111e-002      1.448 
 169   32  113  1    +0.6419    +0.6327    +0.6411  -8.3891e-003      1.440 
 345   32  113  4    -0.2418    -0.2473    -0.2425  -4.7765e-003      1.438 
 237   44   45  4    +0.0098    +0.0088    +0.0092  -4.4044e-004      1.436 
 235   43   44  4    -0.1161    -0.1192    -0.1168  -2.4034e-003      1.425 
  42   31   32  1    -0.1480    -0.1484    -0.1516  +3.1997e-003      1.394 
 236   34   43  4    -0.1082    -0.1071    -0.1056  -1.4577e-003      1.392 
  75   54   55  1    +0.0234    +0.0264    +0.0239  +2.5378e-003      1.391 
 101   47   69  1    -0.6808    -0.6787    -0.6869  +8.1740e-003      1.371 
 195   14   15  4    +0.1083    +0.1051    +0.1084  -3.2904e-003      1.364 
 216   29   31  4    -0.1053    -0.1059    -0.1070  +1.1388e-003      1.364 
 209   25   27  4    -0.1643    -0.1682    -0.1644  -3.7944e-003      1.362 
 427   12    7  8    -0.4360    -0.4381    -0.4373  -8.1531e-004      1.348 
  40   29   31  1    +0.0471    +0.0445    +0.0438  +6.5032e-004      1.346 
  97   62   67  1    -0.1236    -0.1185    -0.1169  -1.6258e-003      1.342 
 352   76  118  4    -0.0189    -0.0229    -0.0226  -3.0519e-004      1.341 
 437   25   23  8    +0.0347    +0.0344    +0.0344  -9.6976e-006      1.332 
 398   17   30  7    -0.9059    -0.9090    -0.9070  -2.0319e-003      1.319 
 323   92  100  4    -0.2709    -0.2773    -0.2729  -4.4764e-003      1.315 
 197   15   17  4    +0.0740    +0.0702    +0.0727  -2.5595e-003      1.301 
 333  100  104  4    +0.0618    +0.0621    +0.0643  -2.1582e-003      1.294 
 178    1    3  4    -0.1789    -0.1832    -0.1798  -3.3598e-003      1.287 
  86   59   61  1    -0.3071    -0.3153    -0.3110  -4.3002e-003      1.283 
 154   92  102  1    +0.5103    +0.5107    +0.5086  +2.1191e-003      1.281 
 392   12    7  7    -0.3941    -0.3965    -0.3973  +7.3854e-004      1.274 
   5    5    6  1    +0.7225    +0.7121    +0.7201  -8.0089e-003      1.274 
 155  101  102  1    -0.4668    -0.4795    -0.4756  -3.8284e-003      1.271 
 153  100  101  1    -0.3119    -0.3095    -0.3071  -2.3915e-003      1.270 
 278   49   69  4    +0.6867    +0.6776    +0.6853  -7.6393e-003      1.266 
  99   66   67  1    +0.3194    +0.3247    +0.3217  +2.9932e-003      1.263 
 351   75  118  4    +0.1072    +0.1110    +0.1106  +4.2818e-004      1.258 
 186    4   11  4    +0.1943    +0.1960    +0.1923  +3.7229e-003      1.257 
 203   20   21  4    +0.1103    +0.1137    +0.1106  +3.0892e-003      1.255 
 300   82   83  4    +0.2336    +0.2319    +0.2328  -8.7522e-004      1.247 
 239   46   47  4    +0.2080    +0.2027    +0.2053  -2.6106e-003      1.243 
 369    0   21  6    +1.0562    +1.0505    +1.0548  -4.2572e-003      1.237 
  62   45   46  1    -0.2340    -0.2274    -0.2299  +2.5129e-003      1.236 
  85   59   60  1    -0.2495    -0.2552    -0.2517  -3.4590e-003      1.231 
  84   55   59  1    -0.1838    -0.1814    -0.1846  +3.1479e-003      1.212 
 372    0  114  6    +1.0888    +1.0921    +1.0878  +4.3397e-003      1.210 
 366    0   11  6    +1.0709    +1.0657    +1.0699  -4.2134e-003      1.203 
 348  114  115  4    +0.0202    +0.0180    +0.0202  -2.2150e-003      1.196 
  81   51   58  1    +0.1164    +0.1134    +0.1123  +1.1169e-003      1.192 
  80   56   58  1    -0.0333    -0.0366    -0.0357  -9.3354e-004      1.191 
 288   69   75  4    +0.0863    +0.0909    +0.0891  +1.7559e-003      1.180 
 212   30   17  4    -0.4603    -0.4558    -0.4612  +5.3994e-003      1.162 
 242   42   49  4    -0.4669    -0.4698    -0.4656  -4.2507e-003      1.160 
 385   11    5  7    -0.8423    -0.8470    -0.8439  -3.0839e-003      1.157 
  30   23   24  1    -0.6294    -0.6279    -0.6263  -1.6193e-003      1.153 
 290   76   77  4    -0.4391    -0.4395    -0.4442  +4.7003e-003      1.151 
 370    0   25  6    +1.1000    +1.1031    +1.0989  +4.1642e-003      1.150 
 215   17   31  4    +0.1415    +0.1380    +0.1410  -3.0080e-003      1.141 
 218   31   32  4    +0.1541    +0.1584    +0.1555  +2.8892e-003      1.141 
 143   94   96  1    +0.4105    +0.4108    +0.4065  +4.2716e-003      1.140 
 241   47   49  4    -0.4485    -0.4421    -0.4392  -2.8896e-003      1.123 
  77   55   56  1    -0.0741    -0.0727    -0.0734  +6.1637e-004      1.123 
 421   12   14  8    -0.0554    -0.0556    -0.0556  +1.8349e-005      1.122 
 334  103  104  4    +0.0414    +0.0451    +0.0438  +1.3285e-003      1.114 
 382   11   12  7    -0.1904    -0.1909    -0.1904  -4.9109e-004      1.081 
 251   54   55  4    +0.1222    +0.1178    +0.1203  -2.5048e-003      1.080 
 276   65   68  4    +0.9447    +0.9371    +0.9382  -1.1552e-003      1.077 
 319   94   96  4    +0.2003    +0.1978    +0.2004  -2.6687e-003      1.069 
  76   54   56  1    +0.1029    +0.1066    +0.1070  -4.5687e-004      1.065 
 149   95   96  1    +0.2329    +0.2276    +0.2291  -1.4668e-003      1.060 
 140   94   95  1    +0.5244    +0.5185    +0.5214  -2.8908e-003      1.057 
 400   21   20  7    +0.5159    +0.5175    +0.5167  +7.6650e-004      1.053 
  28   21   22  1    -0.6307    -0.6208    -0.6265  +5.7079e-003      1.031 
 307   85   89  4    -0.2146    -0.2140    -0.2169  +2.8412e-003      1.024 
 262   59   61  4    +0.7280    +0.7238    +0.7301  -6.2701e-003      1.022 
 302   83   85  4    +0.1199    +0.1218    +0.1237  -1.9483e-003      1.020 
  15    7   12  1    +0.2783    +0.2844    +0.2810  +3.4457e-003      1.017 
  70   49   51  1    +0.4365    +0.4406    +0.4367  +3.9041e-003      1.015 
 328   99  100  4    -0.3719    -0.3753    -0.3735  -1.7829e-003      1.013 
 364    0    5  6    +1.0842    +1.0868    +1.0832  +3.6147e-003      1.012 
  37    8   30  1    -0.6166    -0.6271    -0.6222  -4.9261e-003      1.000 
  38   26   30  1    +2.6638    +2.6351    +2.6539  -1.8767e-002      0.994 
 322   80   99  4    -0.2012    -0.2044    -0.2020  -2.4076e-003      0.989 
 287   70   75  4    -0.0668    -0.0637    -0.0654  +1.7021e-003      0.985 
 184    8    5  4    -1.0839    -1.0873    -1.0788  -8.5066e-003      0.976 
   6    6    7  1    +0.4103    +0.4120    +0.4145  -2.4471e-003      0.964 
 387   12   16  7    -0.3141    -0.3147    -0.3143  -3.9828e-004      0.959 
 164  103  110  1    +0.0714    +0.0701    +0.0692  +9.1099e-004      0.944 
 208   26   25  4    -3.1662    -3.1878    -3.1675  -2.0242e-002      0.942 
 435   21   20  8    +0.0368    +0.0369    +0.0369  -6.5742e-006      0.942 
  14    3   12  1    -0.0193    -0.0176    -0.0193  +1.7368e-003      0.939 
 386   12   14  7    -0.1253    -0.1250    -0.1250  +7.1533e-005      0.929 
   8    8    5  1    +2.4172    +2.3855    +2.4009  -1.5399e-002      0.919 
  43   27   32  1    +0.4412    +0.4406    +0.4367  +3.9360e-003      0.915 
  16   11   13  1    +1.6889    +1.6939    +1.6828  +1.1189e-002      0.912 
  63   46   47  1    -0.1523    -0.1522    -0.1539  +1.6743e-003      0.911 
 193   12   14  4    +0.0956    +0.0978    +0.0957  +2.1401e-003      0.901 
 418   11   13  8    -0.7435    -0.7480    -0.7468  -1.2349e-003      0.880 
 411    5   11  8    -0.1549    -0.1552    -0.1548  -3.3943e-004      0.877 
 412    5    4  8    +1.9271    +1.9197    +1.9162  +3.5584e-003      0.860 
 201   19   20  4    +0.1166    +0.1211    +0.1197  +1.4909e-003      0.860 
 311   89   92  4    -0.1611    -0.1666    -0.1673  +6.9555e-004      0.854 
 159  100  106  1    +0.1240    +0.1203    +0.1217  -1.3741e-003      0.849 
  60   34   43  1    +0.1911    +0.1915    +0.1902  +1.3030e-003      0.842 
 383   11   13  7    +1.4240    +1.4164    +1.4185  -2.1005e-003      0.842 
 116   75   77  1    -0.0289    -0.0233    -0.0245  +1.1221e-003      0.822 
 252   54   56  4    +0.7723    +0.7601    +0.7580  +2.0731e-003      0.811 
  59   43   44  1    +0.0664    +0.0669    +0.0660  +9.2561e-004      0.804 
 243   45   49  4    +0.0007    +0.0021    +0.0012  +9.2000e-004      0.778 
 150   96   97  1    +0.2964    +0.3028    +0.3009  +1.8219e-003      0.770 
  61   44   45  1    -0.0432    -0.0395    -0.0398  +2.6964e-004      0.770 
 104   69   70  1    +0.1837    +0.1850    +0.1837  +1.3700e-003      0.758 
 373    2   12  7    -0.1137    -0.1136    -0.1138  +2.0066e-004      0.753 
 420   11    5  8    +0.1730    +0.1725    +0.1729  -3.4537e-004      0.748 
  53   37   40  1    +0.3129    +0.3167    +0.3142  +2.4405e-003      0.747 
 144   80   97  1    -0.1912    -0.1942    -0.1930  -1.1855e-003      0.729 
 232   40   41  4    -0.1982    -0.2063    -0.2058  -4.5035e-004      0.721 
 250   49   54  4    -0.3790    -0.3733    -0.3760  +2.7603e-003      0.717 
  71   51   52  1    +0.1952    +0.1905    +0.1912  -7.1662e-004      0.716 
 317   80   96  4    +0.0388    +0.0385    +0.0373  +1.2183e-003      0.715 
  27   20   21  1    -0.5298    -0.5335    -0.5299  -3.5805e-003      0.712 
 408    2   12  8    +0.2241    +0.2240    +0.2244  -4.0158e-004      0.711 
 353    0    2  3    -0.2932    -0.2933    -0.2933  +7.0213e-005      0.711 
  67   45   49  1    -0.1713    -0.1739    -0.1723  -1.5706e-003      0.705 
 160  105  107  1    -0.0101    -0.0116    -0.0121  +4.7117e-004      0.704 
 402   25   23  7    +0.6715    +0.6705    +0.6698  +7.1525e-004      0.700 
 234   41   42  4    -0.2600    -0.2635    -0.2620  -1.5655e-003      0.692 
 207   23   25  4    -0.0789    -0.0773    -0.0789  +1.5452e-003      0.690 
 162  106  107  1    -0.0468    -0.0514    -0.0508  -5.9838e-004      0.682 
 127   84   85  1    -0.4600    -0.4655    -0.4668  +1.2418e-003      0.681 
 125   83   84  1    -0.3745    -0.3672    -0.3690  +1.8553e-003      0.672 
  96   62   66  1    -0.2106    -0.2061    -0.2079  +1.8464e-003      0.666 
 229   37   40  4    +0.3703    +0.3724    +0.3747  -2.2704e-003      0.657 
  31   23   25  1    -0.7325    -0.7259    -0.7299  +3.9606e-003      0.640 
 126   83   85  1    -0.5914    -0.5933    -0.5901  -3.1224e-003      0.640 
 320   80   97  4    +0.0682    +0.0668    +0.0660  +7.5856e-004      0.634 
  65   47   49  1    +0.2940    +0.2862    +0.2852  +1.0125e-003      0.634 
 360    0   25  3    +0.0680    +0.0677    +0.0677  +3.1426e-005      0.634 
 299   77   82  4    -0.2270    -0.2246    -0.2234  -1.2774e-003      0.634 
 363    0    2  6    +1.0660    +1.0629    +1.0651  -2.2096e-003      0.633 
 368    0   17  6    +1.0776    +1.0744    +1.0767  -2.2221e-003      0.629 
 142   82   96  1    +0.1654    +0.1584    +0.1589  -5.7060e-004      0.620 
 202   15   19  4    +0.1669    +0.1690    +0.1678  +1.2257e-003      0.619 
  18   13   15  1    -0.6887    -0.6913    -0.6875  -3.8035e-003      0.615 
 326   96   97  4    -0.0460    -0.0456    -0.0450  -6.0604e-004      0.610 
  13    2   12  1    -0.1851    -0.1833    -0.1851  +1.7811e-003      0.606 
 380    9   10  7    -0.7940    -0.7992    -0.7997  +5.2679e-004      0.603 
 130   85   88  1    -0.3333    -0.3277    -0.3288  +1.1088e-003      0.593 
 401   25   27  7    +0.5310    +0.5303    +0.5294  +8.8593e-004      0.591 
 440   28   27  8    -0.0383    -0.0384    -0.0384  -5.9975e-006      0.582 
 265   61   62  4    -0.2512    -0.2560    -0.2545  -1.4272e-003      0.582 
 123   77   82  1    -0.2827    -0.2889    -0.2874  -1.4641e-003      0.577 
 258   54   59  4    +0.0520    +0.0485    +0.0496  -1.0716e-003      0.573 
  72   52   53  1    +0.0715    +0.0695    +0.0703  -8.0992e-004      0.565 
   9    9   10  1    -0.9979    -1.0079    -1.0035  -4.4708e-003      0.561 
  88   60   62  1    -0.0663    -0.0689    -0.0681  -8.1101e-004      0.556 
  73   53   54  1    -0.0859    -0.0841    -0.0834  -6.2956e-004      0.553 
 397   17   16  7    +0.4688    +0.4696    +0.4688  +7.5870e-004      0.551 
 436   25   27  8    +0.1859    +0.1860    +0.1859  +1.4012e-004      0.544 
 163  108  109  1    +0.0202    +0.0203    +0.0204  -6.2760e-005      0.540 
 132   88   89  1    -0.6639    -0.6691    -0.6708  +1.7167e-003      0.539 
 161  105  108  1    +0.0342    +0.0342    +0.0344  -1.6629e-004      0.529 
  34   27   28  1    +0.3299    +0.3336    +0.3316  +2.0173e-003      0.528 
 165  109  110  1    -0.0348    -0.0292    -0.0291  -1.7249e-004      0.527 
 321   80   98  4    -0.2271    -0.2272    -0.2265  -7.3828e-004      0.526 
  95   49   66  1    -1.1666    -1.1714    -1.1683  -3.1294e-003      0.524 
 180    3    5  4    -0.1011    -0.1016    -0.1004  -1.2324e-003      0.520 
 431   17   15  8    -0.1865    -0.1868    -0.1867  -1.0152e-004      0.513 
 327   98  100  4    -0.2575    -0.2610    -0.2596  -1.3797e-003      0.513 
  46   35   36  1    -0.0206    -0.0175    -0.0176  +9.7034e-005      0.507 
 332  100  103  4    +0.1024    +0.1039    +0.1042  -3.2593e-004      0.506 
  17   12   14  1    -0.1129    -0.1137    -0.1125  -1.2314e-003      0.502 
 191    7   12  4    -0.5700    -0.5743    -0.5718  -2.5793e-003      0.480 
  47   35   37  1    -0.2044    -0.2048    -0.2035  -1.2512e-003      0.478 
  55   39   40  1    +0.1784    +0.1834    +0.1838  -3.8608e-004      0.477 
  52   37   39  1    +0.3721    +0.3692    +0.3704  -1.2611e-003      0.476 
 430   17  113  8    +0.6365    +0.6385    +0.6390  -4.0187e-004      0.472 
 362    0  114  3    -0.0363    -0.0362    -0.0362  +3.0391e-005      0.471 
  21   15   17  1    -1.3750    -1.3753    -1.3704  -4.9133e-003      0.468 
 146   80   99  1    -0.3091    -0.3113    -0.3098  -1.5491e-003      0.453 
 358    0   17  3    -0.1810    -0.1810    -0.1810  -3.0717e-005      0.445 
 264   60   62  4    -0.0137    -0.0176    -0.0172  -4.6239e-004      0.438 
 263   60   61  4    +0.6489    +0.6450    +0.6438  +1.1692e-003      0.438 
 357    0   12  3    -0.2863    -0.2865    -0.2864  -4.3418e-005      0.432 
 105   24   70  1    +0.1669    +0.1684    +0.1694  -1.0538e-003      0.420 
 152   99  100  1    -0.1015    -0.1047    -0.1045  -2.1197e-004      0.414 
 244   48   49  4    +0.1011    +0.0980    +0.0983  -2.2794e-004      0.402 
 240   46   48  4    -0.0536    -0.0520    -0.0513  -6.4328e-004      0.401 
 286   70   74  4    +0.0076    +0.0103    +0.0108  -4.5104e-004      0.390 
 313   92   93  4    -0.1478    -0.1493    -0.1488  -5.0283e-004      0.364 
  23   17   18  1    +0.6742    +0.6749    +0.6727  +2.1530e-003      0.363 
 282   70   71  4    +0.3184    +0.3295    +0.3297  -1.3347e-004      0.357 
  89   61   62  1    +0.1588    +0.1627    +0.1622  +5.7021e-004      0.347 
 289   74   75  4    -0.2446    -0.2503    -0.2498  -4.4568e-004      0.342 
 205   22   23  4    +0.0155    +0.0135    +0.0131  +3.9108e-004      0.333 
 148   94  100  1    +0.0944    +0.0918    +0.0917  +1.8741e-004      0.325 
 318   82   96  4    -0.3743    -0.3829    -0.3837  +8.1328e-004      0.323 
 395   17  113  7    -0.7034    -0.7050    -0.7052  +2.3547e-004      0.306 
 391   12    3  7    -0.0069    -0.0069    -0.0069  -2.4662e-007      0.302 
  20   12   16  1    -0.3103    -0.3115    -0.3104  -1.1003e-003      0.300 
 355    0    9  3    -0.1547    -0.1549    -0.1549  +1.8214e-005      0.293 
 425   12    2  8    -0.2079    -0.2081    -0.2082  +1.4109e-004      0.286 
  36   30   17  1    +0.9016    +0.9040    +0.9019  +2.0651e-003      0.285 
 394   17   31  7    -0.8169    -0.8156    -0.8149  -7.0895e-004      0.285 
 269   38   65  4    -0.5814    -0.5882    -0.5892  +1.0863e-003      0.281 
 131   85   89  1    -0.4607    -0.4618    -0.4606  -1.1643e-003      0.281 
 185    9   10  4    -0.7457    -0.7419    -0.7436  +1.7067e-003      0.280 
 315   93   94  4    -0.2108    -0.2181    -0.2177  -4.6961e-004      0.280 
 375    5    6  7    +0.5567    +0.5547    +0.5550  -3.3336e-004      0.275 
 115   69   77  1    +0.5684    +0.5794    +0.5781  +1.2325e-003      0.271 
 254   56   57  4    +0.1231    +0.1191    +0.1193  -2.8978e-004      0.269 
  49   34   36  1    +0.1834    +0.1789    +0.1793  -3.4301e-004      0.267 
 134   90   91  1    -0.0296    -0.0296    -0.0295  -9.7111e-005      0.265 
 361    0   28  3    -0.0389    -0.0392    -0.0392  -1.8528e-005      0.264 
 255   50   57  4    -0.1580    -0.1580    -0.1585  +4.8512e-004      0.263 
 367    0   12  6    +1.0800    +1.0800    +1.0791  +9.2468e-004      0.261 
 266   63   59  4    -0.8254    -0.8392    -0.8381  -1.0325e-003      0.259 
 316   94   95  4    +0.2989    +0.2989    +0.2994  -5.0761e-004      0.259 
 245   49   50  4    -0.1437    -0.1436    -0.1438  +2.4167e-004      0.258 
 298   81   80  4    +0.7873    +0.7735    +0.7729  +5.9397e-004      0.257 
 405   28   27  7    -0.3016    -0.3035    -0.3034  -1.1262e-004      0.249 
 267   63   64  4    +0.8254    +0.8139    +0.8135  +4.6338e-004      0.246 
 410    5    6  8    -0.5380    -0.5378    -0.5381  +2.9347e-004      0.245 
 100   65   68  1    -4.0870    -4.0780    -4.0807  +2.6957e-003      0.233 
 228   37   39  4    +0.4244    +0.4335    +0.4341  -6.4528e-004      0.231 
 325   95   96  4    +0.0843    +0.0840    +0.0842  -2.1944e-004      0.230 
  66   42   49  1    -0.2929    -0.2924    -0.2929  +5.3771e-004      0.229 
