================================================================================= 
=== UFF - Doutorado em Computação - Aplicaçoes em Sistemas de Potencia        === 
=== ESTIMADOR DE ESTADO MÍNIMOS QUADRADOS PONDERADOS INCLUINDO MEDIDAS DE PMU === 
=== Desenvolvido por: Rui Menezes de Moraes - 2009                            === 
================================================================================= 
Arquivo de medidores:          .\med\S1_CS5_352M_EGS5.med
Arquivo do sistema:            .\sist\ieee118_SP_JML.cdf
Tolerância entre iteraçoes:    1.00e-005
Limite de iteraçoes:           100

--- DADOS DA REDE --------------------------------------------------------------- 
Data do caso:                  08/25/93
Origem:                        UW ARCHIVE          
MVA base:                      100
Ano:                           1961
Estação:                       W
Identificação:                 IEEE 118 Bus Test Case
Número de barras:              118 
Número de ramos:               179 
Referência na barra:           69

--- TELEMEDIDAS ------------------------------------------------------------------
    Tipo 1 = Fluxo de potencia ativa        Tipo  6 = Módulo da tensão            
    Tipo 2 = Injeção de potencia ativa      Tipo  7 = Corrente de ramo (real)     
    Tipo 3 = Ângulo de fase da tensão       Tipo  8 = Corrente de ramo (imag)     
    Tipo 4 = Fluxo de potencia reativa      Tipo  9 = Injeção de corrente (real)  
    Tipo 5 = Injeção de potencia reativa    Tipo 10 = Injeção de corrente (imag)  
----------------------------------------------------------------------------------
   N    D    P TP  PN ST   Exa   FS       DP      V_Ref      V_Med          E(%) 
  95   49   66  1    -1.1666    -1.1714    -1.1653  -6.0937e-003      1.030 
 243   45   49  4    +0.0007    +0.0021    +0.0009  +1.2071e-003      1.024 
 262   59   61  4    +0.7280    +0.7238    +0.7300  -6.1850e-003      1.011 
 328   99  100  4    -0.3719    -0.3753    -0.3735  -1.7746e-003      1.009 
  16   11   13  1    +1.6889    +1.6939    +1.6868  +7.1313e-003      1.006 
 307   85   89  4    -0.2146    -0.2140    -0.2168  +2.7683e-003      1.004 
   6    6    7  1    +0.4103    +0.4120    +0.4129  -8.6580e-004      1.003 
 283   24   72  4    +0.9380    +0.9251    +0.9315  -6.4173e-003      0.994 
 322   80   99  4    -0.2012    -0.2044    -0.2021  -2.3936e-003      0.984 
 347   27  115  4    +0.0081    +0.0061    +0.0071  -9.9776e-004      0.976 
 202   15   19  4    +0.1669    +0.1690    +0.1674  +1.5360e-003      0.976 
 348  114  115  4    +0.0202    +0.0180    +0.0178  +1.5251e-004      0.968 
 346   32  114  4    +0.0228    +0.0199    +0.0190  +9.0770e-004      0.965 
 164  103  110  1    +0.0714    +0.0701    +0.0692  +9.1079e-004      0.944 
 212   30   17  4    -0.4603    -0.4558    -0.4580  +2.1916e-003      0.938 
   5    5    6  1    +0.7225    +0.7121    +0.7164  -4.3298e-003      0.938 
  33   25   27  1    +0.5966    +0.5862    +0.5902  -4.0060e-003      0.937 
 169   32  113  1    +0.6419    +0.6327    +0.6373  -4.5731e-003      0.935 
 190    3   12  4    -0.1384    -0.1383    -0.1405  +2.1515e-003      0.921 
 219   27   32  4    -0.0518    -0.0505    -0.0492  -1.3542e-003      0.917 
  70   49   51  1    +0.4365    +0.4406    +0.4371  +3.5141e-003      0.914 
  31   23   25  1    -0.7325    -0.7259    -0.7230  -2.8790e-003      0.912 
  26   15   19  1    -0.2941    -0.2832    -0.2822  -9.9949e-004      0.896 
 207   23   25  4    -0.0789    -0.0773    -0.0768  -5.3847e-004      0.890 
  63   46   47  1    -0.1523    -0.1522    -0.1538  +1.6302e-003      0.887 
 284   71   72  4    +0.1026    +0.0999    +0.0993  +5.7720e-004      0.885 
 159  100  106  1    +0.1240    +0.1203    +0.1217  -1.3730e-003      0.848 
 180    3    5  4    -0.1011    -0.1016    -0.1029  +1.2326e-003      0.832 
 311   89   92  4    -0.1611    -0.1666    -0.1672  +6.7437e-004      0.831 
 150   96   97  1    +0.2964    +0.3028    +0.3008  +1.9389e-003      0.819 
 252   54   56  4    +0.7723    +0.7601    +0.7580  +2.0815e-003      0.815 
  67   45   49  1    -0.1713    -0.1739    -0.1721  -1.8083e-003      0.812 
 195   14   15  4    +0.1083    +0.1051    +0.1066  -1.5331e-003      0.776 
 193   12   14  4    +0.0956    +0.0978    +0.0984  -5.4324e-004      0.775 
 144   80   97  1    -0.1912    -0.1942    -0.1930  -1.2582e-003      0.774 
 299   77   82  4    -0.2270    -0.2246    -0.2231  -1.5389e-003      0.765 
  98   65   66  1    +1.6801    +1.6889    +1.6825  +6.4411e-003      0.745 
 250   49   54  4    -0.3790    -0.3733    -0.3761  +2.8247e-003      0.745 
 317   80   96  4    +0.0388    +0.0385    +0.0373  +1.2645e-003      0.743 
  23   17   18  1    +0.6742    +0.6749    +0.6777  -2.7705e-003      0.741 
  24   18   19  1    +0.3094    +0.3057    +0.3067  -9.9632e-004      0.741 
  71   51   52  1    +0.1952    +0.1905    +0.1913  -7.3190e-004      0.731 
 170   32  114  1    -0.1244    -0.1294    -0.1301  +6.8079e-004      0.718 
 320   80   97  4    +0.0682    +0.0668    +0.0659  +8.4458e-004      0.713 
 172  114  115  1    -0.1795    -0.1860    -0.1862  +1.4999e-004      0.709 
  46   35   36  1    -0.0206    -0.0175    -0.0176  +1.3509e-004      0.706 
 160  105  107  1    -0.0101    -0.0116    -0.0121  +4.7099e-004      0.704 
 326   96   97  4    -0.0460    -0.0456    -0.0450  -6.7586e-004      0.687 
  52   37   39  1    +0.3721    +0.3692    +0.3710  -1.8091e-003      0.683 
  55   39   40  1    +0.1784    +0.1834    +0.1839  -5.5260e-004      0.683 
  96   62   66  1    -0.2106    -0.2061    -0.2080  +1.8908e-003      0.682 
 162  106  107  1    -0.0468    -0.0514    -0.0508  -5.9801e-004      0.682 
 237   44   45  4    +0.0098    +0.0088    +0.0090  -2.0517e-004      0.676 
  47   35   37  1    -0.2044    -0.2048    -0.2030  -1.7643e-003      0.674 
 282   70   71  4    +0.3184    +0.3295    +0.3293  +2.4174e-004      0.671 
 235   43   44  4    -0.1161    -0.1192    -0.1181  -1.1198e-003      0.670 
 127   84   85  1    -0.4600    -0.4655    -0.4668  +1.2152e-003      0.669 
 171   27  115  1    +0.3311    +0.3212    +0.3230  -1.7032e-003      0.669 
 242   42   49  4    -0.4669    -0.4698    -0.4674  -2.4294e-003      0.663 
 125   83   84  1    -0.3745    -0.3672    -0.3690  +1.8122e-003      0.659 
  51   38   37  1    +1.4515    +1.4530    +1.4576  -4.6489e-003      0.657 
 236   34   43  4    -0.1082    -0.1071    -0.1064  -6.7848e-004      0.654 
 126   83   85  1    -0.5914    -0.5933    -0.5901  -3.1737e-003      0.652 
 213    8   30  4    -0.3337    -0.3377    -0.3387  +1.0025e-003      0.652 
 184    8    5  4    -1.0839    -1.0873    -1.0846  -2.6989e-003      0.652 
 102   49   69  1    -0.6360    -0.6390    -0.6427  +3.7399e-003      0.651 
  53   37   40  1    +0.3129    +0.3167    +0.3146  +2.0710e-003      0.634 
 269   38   65  4    -0.5814    -0.5882    -0.5904  +2.2577e-003      0.611 
 265   61   62  4    -0.2512    -0.2560    -0.2545  -1.4607e-003      0.596 
 103   68   69  1    -2.9764    -3.0395    -3.0280  -1.1452e-002      0.594 
 130   85   88  1    -0.3333    -0.3277    -0.3288  +1.1010e-003      0.590 
  72   52   53  1    +0.0715    +0.0695    +0.0704  -8.3308e-004      0.581 
  39   17   31  1    -0.8690    -0.8675    -0.8638  -3.6580e-003      0.581 
  93   38   65  1    -0.3784    -0.3712    -0.3723  +1.1466e-003      0.575 
  73   53   54  1    -0.0859    -0.0841    -0.0834  -6.4891e-004      0.570 
  88   60   62  1    -0.0663    -0.0689    -0.0681  -8.1576e-004      0.559 
 258   54   59  4    +0.0520    +0.0485    +0.0496  -1.0368e-003      0.555 
 142   82   96  1    +0.1654    +0.1584    +0.1589  -4.9999e-004      0.543 
 163  108  109  1    +0.0202    +0.0203    +0.0204  -6.2604e-005      0.538 
 132   88   89  1    -0.6639    -0.6691    -0.6708  +1.6982e-003      0.535 
  20   12   16  1    -0.3103    -0.3115    -0.3109  -5.8426e-004      0.529 
 161  105  108  1    +0.0342    +0.0342    +0.0344  -1.6604e-004      0.529 
 165  109  110  1    -0.0348    -0.0292    -0.0291  -1.7253e-004      0.527 
 321   80   98  4    -0.2271    -0.2272    -0.2265  -7.2860e-004      0.519 
 229   37   40  4    +0.3703    +0.3724    +0.3742  -1.7837e-003      0.516 
 123   77   82  1    -0.2827    -0.2889    -0.2876  -1.2948e-003      0.511 
 327   98  100  4    -0.2575    -0.2610    -0.2596  -1.3631e-003      0.507 
  65   47   49  1    +0.2940    +0.2862    +0.2854  +8.0890e-004      0.506 
 332  100  103  4    +0.1024    +0.1039    +0.1042  -3.2341e-004      0.503 
 232   40   41  4    -0.1982    -0.2063    -0.2060  -3.0178e-004      0.483 
 199   17   18  4    +0.0417    +0.0453    +0.0458  -4.6008e-004      0.477 
 227   38   37  4    +0.5985    +0.5835    +0.5847  -1.2273e-003      0.473 
 200   18   19  4    +0.0984    +0.0957    +0.0963  -6.0160e-004      0.468 
 146   80   99  1    -0.3091    -0.3113    -0.3097  -1.5967e-003      0.468 
  43   27   32  1    +0.4412    +0.4406    +0.4389  +1.7215e-003      0.462 
 234   41   42  4    -0.2600    -0.2635    -0.2625  -1.0239e-003      0.452 
 264   60   62  4    -0.0137    -0.0176    -0.0171  -4.7628e-004      0.452 
 263   60   61  4    +0.6489    +0.6450    +0.6437  +1.2047e-003      0.451 
  49   34   36  1    +0.1834    +0.1789    +0.1795  -5.6349e-004      0.439 
 187    5   11  4    -0.0500    -0.0470    -0.0475  +5.4634e-004      0.437 
 279   68   69  4    +3.1752    +3.1286    +3.1369  -8.2217e-003      0.430 
  18   13   15  1    -0.6887    -0.6913    -0.6890  -2.3632e-003      0.429 
 152   99  100  1    -0.1015    -0.1047    -0.1045  -2.1923e-004      0.429 
  34   27   28  1    +0.3299    +0.3336    +0.3346  -9.7914e-004      0.422 
  60   34   43  1    +0.1911    +0.1915    +0.1909  +6.1980e-004      0.401 
  22   16   17  1    -0.4835    -0.4833    -0.4816  -1.6806e-003      0.398 
 313   92   93  4    -0.1478    -0.1493    -0.1487  -5.3969e-004      0.393 
 121   68   81  1    +0.1088    +0.1107    +0.1107  +5.4416e-005      0.385 
  59   43   44  1    +0.0664    +0.0669    +0.0665  +4.4033e-004      0.383 
 122   81   80  1    +0.1086    +0.1053    +0.1052  +9.6970e-005      0.371 
  61   44   45  1    -0.0432    -0.0395    -0.0397  +1.2816e-004      0.367 
  89   61   62  1    +0.1588    +0.1627    +0.1621  +5.9726e-004      0.363 
 148   94  100  1    +0.0944    +0.0918    +0.0916  +2.0113e-004      0.348 
 254   56   57  4    +0.1231    +0.1191    +0.1194  -3.7450e-004      0.348 
  54   30   38  1    +1.0780    +1.0796    +1.0815  -1.8803e-003      0.345 
 255   50   57  4    -0.1580    -0.1580    -0.1587  +6.2175e-004      0.338 
 266   63   59  4    -0.8254    -0.8392    -0.8379  -1.3185e-003      0.333 
  12   11   12  1    -0.3325    -0.3393    -0.3391  -2.1439e-004      0.329 
 245   49   50  4    -0.1437    -0.1436    -0.1439  +3.0646e-004      0.327 
 267   63   64  4    +0.8254    +0.8139    +0.8133  +6.0198e-004      0.321 
 240   46   48  4    -0.0536    -0.0520    -0.0515  -5.0941e-004      0.317 
 244   48   49  4    +0.1011    +0.0980    +0.0982  -1.7926e-004      0.316 
 315   93   94  4    -0.2108    -0.2181    -0.2176  -5.1400e-004      0.308 
  74   49   54  1    +0.5292    +0.5273    +0.5287  -1.3948e-003      0.299 
  35   28   29  1    +0.2121    +0.2067    +0.2072  -4.5319e-004      0.287 
 131   85   89  1    -0.4607    -0.4618    -0.4606  -1.1779e-003      0.285 
  69   49   50  1    +0.3510    +0.3566    +0.3571  -5.0006e-004      0.276 
 316   94   95  4    +0.2989    +0.2989    +0.2995  -5.3898e-004      0.276 
  79   50   57  1    +0.2318    +0.2240    +0.2245  -5.3055e-004      0.274 
 271   49   66  4    +0.5377    +0.5314    +0.5308  +6.2655e-004      0.273 
 134   90   91  1    -0.0296    -0.0296    -0.0295  -9.9152e-005      0.271 
 105   24   70  1    +0.1669    +0.1684    +0.1690  -6.4485e-004      0.264 
 318   82   96  4    -0.3743    -0.3829    -0.3835  +6.4516e-004      0.258 
  78   56   57  1    -0.1457    -0.1511    -0.1513  +2.5111e-004      0.252 
 325   95   96  4    +0.0843    +0.0840    +0.0842  -2.3432e-004      0.246 
 276   65   68  4    +0.9447    +0.9371    +0.9373  -2.4953e-004      0.237 
 314   92   94  4    -0.1724    -0.1765    -0.1760  -5.3228e-004      0.211 
 253   55   56  4    -0.1228    -0.1230    -0.1228  -1.1768e-004      0.208 
 145   80   98  1    -0.1129    -0.1165    -0.1166  +1.7138e-004      0.206 
 224   33   37  4    +0.0113    +0.0079    +0.0081  -1.9944e-004      0.204 
   8    8    5  1    +2.4172    +2.3855    +2.3835  +2.0068e-003      0.202 
 230   30   38  4    -0.4024    -0.4013    -0.4009  -4.3638e-004      0.199 
 277   47   69  4    +0.6844    +0.6851    +0.6839  +1.1490e-003      0.194 
 220   15   33  4    +0.0412    +0.0394    +0.0396  -2.0224e-004      0.191 
 124   82   83  1    -0.8207    -0.8101    -0.8105  +3.4774e-004      0.188 
 151   98  100  1    -0.3463    -0.3454    -0.3460  +5.8921e-004      0.173 
 100   65   68  1    -4.0870    -4.0780    -4.0762  -1.8732e-003      0.172 
  66   42   49  1    -0.2929    -0.2924    -0.2921  -3.4569e-004      0.148 
 329  100  101  4    +0.3236    +0.3306    +0.3303  +3.6537e-004      0.147 
  36   30   17  1    +0.9016    +0.9040    +0.9034  +5.1629e-004      0.140 
 301   83   84  4    +0.1578    +0.1616    +0.1619  -2.7741e-004      0.132 
 261   59   60  4    +0.6833    +0.6864    +0.6856  +7.0237e-004      0.121 
 298   81   80  4    +0.7873    +0.7735    +0.7732  +2.5812e-004      0.113 
  87   60   61  1    -0.7311    -0.7472    -0.7476  +3.6454e-004      0.108 
 135   89   92  1    +2.2717    +2.2507    +2.2493  +1.3480e-003      0.106 
  38   26   30  1    +2.6638    +2.6351    +2.6369  -1.7630e-003      0.102 
 303   84   85  4    +0.1136    +0.1126    +0.1126  -7.5892e-005      0.097 
 136   91   92  1    +0.4024    +0.3946    +0.3948  -2.7098e-004      0.097 
  32   26   25  1    +0.3362    +0.3287    +0.3287  -2.7553e-005      0.092 
  50   34   37  1    -0.5704    -0.5772    -0.5773  +1.4889e-004      0.089 
 297   68   81  4    -0.1049    -0.1059    -0.1059  +1.3815e-005      0.086 
  41   23   32  1    +0.5926    +0.5890    +0.5887  +2.9280e-004      0.082 
 221   19   34  4    -0.0338    -0.0365    -0.0364  -1.1914e-004      0.069 
 133   89   90  1    +0.5916    +0.5935    +0.5933  +1.5493e-004      0.064 
  19   14   15  1    -0.2094    -0.2097    -0.2095  -1.4316e-004      0.063 
 233   40   42  4    -0.2519    -0.2555    -0.2557  +1.7288e-004      0.061 
 331  101  102  4    +0.2377    +0.2354    +0.2353  +9.3196e-005      0.060 
  42   31   32  1    -0.1480    -0.1484    -0.1483  -6.3222e-005      0.047 
  40   29   31  1    +0.0471    +0.0445    +0.0445  +9.6820e-006      0.040 
  17   12   14  1    -0.1129    -0.1137    -0.1137  -1.8124e-005      0.036 
 206   23   24  4    +0.2891    +0.2950    +0.2950  +1.7111e-005      0.036 
 231   39   40  4    +0.3453    +0.3405    +0.3405  +4.0723e-005      0.033 
  68   48   49  1    -0.1117    -0.1114    -0.1114  -1.9242e-005      0.032 
 330   92  102  4    -0.2228    -0.2249    -0.2249  +2.1995e-005      0.029 
  37    8   30  1    -0.6166    -0.6271    -0.6271  -6.0226e-005      0.028 
  64   46   48  1    +0.0254    +0.0214    +0.0214  -2.3827e-005      0.019 
 257   51   58  4    -0.1328    -0.1323    -0.1323  +1.4917e-005      0.014 
 256   56   58  4    +0.1073    +0.1053    +0.1053  +5.1700e-006      0.004 
 228   37   39  4    +0.4244    +0.4335    +0.4335  -4.4904e-006      0.002 
 350   12  117  4    +0.0160    +0.0129    +0.0129  +6.5595e-010      0.000 
 349   68  116  4    -1.6648    -1.6704    -1.6704  -7.9111e-009      0.000 
 343  110  112  4    -0.3490    -0.3568    -0.3568  +5.5480e-010      0.000 
 342  110  111  4    -0.1668    -0.1687    -0.1687  -1.9581e-009      0.000 
 305   86   87  4    -0.2203    -0.2182    -0.2182  -2.0690e-009      0.000 
 304   85   86  4    -0.1646    -0.1726    -0.1726  -5.9141e-010      0.000 
 285   71   73  4    +0.2065    +0.2017    +0.2017  +1.2315e-008      0.000 
 185    9   10  4    -0.7457    -0.7419    -0.7419  -3.7371e-009      0.000 
 183    8    9  4    -2.0135    -2.0353    -2.0353  -9.9856e-009      0.000 
 174   12  117  1    +0.1376    +0.1320    +0.1320  -1.7921e-009      0.000 
 173   68  116  1    -1.2418    -1.2581    -1.2581  +4.4528e-009      0.000 
 167  110  112  1    +0.0672    +0.0624    +0.0624  -3.7437e-009      0.000 
 166  110  111  1    -0.2979    -0.3051    -0.3051  +4.4380e-009      0.000 
 129   86   87  1    -0.4927    -0.4969    -0.4969  +6.3279e-009      0.000 
 128   85   86  1    -0.3439    -0.3424    -0.3424  -4.1431e-009      0.000 
 109   71   73  1    -0.2578    -0.2624    -0.2624  -5.2334e-008      0.000 
   9    9   10  1    -0.9979    -1.0079    -1.0079  +1.5229e-008      0.000 
   7    8    9  1    -0.9916    -1.0090    -1.0090  +9.7239e-009      0.000 
----------------------------------------------------------------------------------
Possível erro grosseiro no medidor 280!
Medida crítica    7!
Medida crítica    9!
Medida crítica  109!
Medida crítica  128!
Medida crítica  129!
Medida crítica  166!
Medida crítica  167!
Medida crítica  173!
Medida crítica  174!
Medida crítica  183!
Medida crítica  185!
Medida crítica  285!
Medida crítica  304!
Medida crítica  305!
Medida crítica  342!
Medida crítica  343!
Medida crítica  349!
Medida crítica  350!
Possíveis conjuntos críticos:
Conjunto 1: 206 17
Conjunto 2: 136 303
Conjunto 3: 329 66
Conjunto 4: 100 151
Conjunto 5: 224 145
Conjunto 6: 145 253
Conjunto 7: 134 271 79
Conjunto 8: 271 79
Conjunto 9: 79 316 69
Conjunto 10: 316 69
Conjunto 11: 131 35
Conjunto 12: 244 240
Conjunto 13: 245 12
Conjunto 14: 254 148
Conjunto 15: 59 121
Conjunto 16: 22 60
Conjunto 17: 152 18 279
Conjunto 18: 18 279
Conjunto 19: 187 49
Conjunto 20: 263 264 234
Conjunto 21: 264 234
Conjunto 22: 146 200
Conjunto 23: 227 199
Conjunto 24: 332 65 327
Conjunto 25: 65 327 123
Conjunto 26: 327 123
Conjunto 27: 229 321
Conjunto 28: 165 161 20
Conjunto 29: 161 20
Conjunto 30: 20 132
Conjunto 31: 132 163
Conjunto 32: 163 142
Conjunto 33: 258 88
Conjunto 34: 73 93
Conjunto 35: 39 72
Conjunto 36: 130 103 265
Conjunto 37: 103 265
Conjunto 38: 102 184 213 126 236 51
Conjunto 39: 184 213 126 236 51
Conjunto 40: 213 126 236 51
Conjunto 41: 126 236 51
Conjunto 42: 236 51 125
Conjunto 43: 51 125
Conjunto 44: 125 242
Conjunto 45: 242 171 127 235
Conjunto 46: 171 127 235 282 47
Conjunto 47: 127 235 282 47 237
Conjunto 48: 235 282 47 237
Conjunto 49: 282 47 237
Conjunto 50: 47 237
Conjunto 51: 237 162 96
Conjunto 52: 162 96 55 52 326
Conjunto 53: 96 55 52 326
Conjunto 54: 55 52 326
Conjunto 55: 52 326
Conjunto 56: 160 46 172
Conjunto 57: 46 172 320
Conjunto 58: 172 320
Conjunto 59: 320 170
Conjunto 60: 24 23 317 250 98
Conjunto 61: 23 317 250 98
Conjunto 62: 317 250 98
Conjunto 63: 250 98
Conjunto 64: 144 193 195
Conjunto 65: 193 195
Conjunto 66: 67 252 150
Conjunto 67: 252 150
Conjunto 68: 311 180
Conjunto 69: 284 63 207
Conjunto 70: 63 207
Conjunto 71: 207 26
Conjunto 72: 31 70 219
Conjunto 73: 70 219 190
Conjunto 74: 219 190
Conjunto 75: 169 33 5 212 164
Conjunto 76: 33 5 212 164
Conjunto 77: 5 212 164
Conjunto 78: 212 164
Conjunto 79: 346 348
Conjunto 80: 348 202 347
Conjunto 81: 202 347 322
Conjunto 82: 347 322
Conjunto 83: 283 6 307
Conjunto 84: 6 307 16 328 262
Conjunto 85: 307 16 328 262
Conjunto 86: 16 328 262
Conjunto 87: 328 262
Conjunto 88: 243 95
Conjunto 89: 94 110
Conjunto 90: 302 140 278 76 21
Conjunto 91: 140 278 76 21 149
Conjunto 92: 278 76 21 149
Conjunto 93: 76 21 149
Conjunto 94: 21 149
Conjunto 95: 251 319 281
Conjunto 96: 319 281
Conjunto 97: 281 241
Conjunto 98: 241 15 179
Conjunto 99: 15 179
Conjunto 100: 179 334
Conjunto 101: 334 62
Conjunto 102: 143 77 84 239
Conjunto 103: 77 84 239
Conjunto 104: 84 239
Conjunto 105: 239 80 81
Conjunto 106: 80 81 208
Conjunto 107: 81 208
Conjunto 108: 186 113 153 155
Conjunto 109: 113 153 155 114 168
Conjunto 110: 153 155 114 168 154
Conjunto 111: 155 114 168 154
Conjunto 112: 114 168 154
Conjunto 113: 168 154
Conjunto 114: 154 344 209
Conjunto 115: 344 209 333
Conjunto 116: 209 333
Conjunto 117: 300 176 85 295 323
Conjunto 118: 176 85 295 323
Conjunto 119: 85 295 323
Conjunto 120: 295 323
Conjunto 121: 238 86 345
Conjunto 122: 86 345
Conjunto 123: 345 205
Conjunto 124: 205 75
Conjunto 125: 83 1
Conjunto 126: 1 2 272
Conjunto 127: 2 272 13
Conjunto 128: 272 13
Conjunto 129: 198 30
Conjunto 130: 30 204 107 196
Conjunto 131: 204 107 196 106
Conjunto 132: 107 196 106
Conjunto 133: 196 106
Conjunto 134: 137 56 139
Conjunto 135: 56 139 57 58
Conjunto 136: 139 57 58
Conjunto 137: 57 58 45
Conjunto 138: 58 45
Conjunto 139: 259 141 203
Conjunto 140: 141 203
Conjunto 141: 217 118
Conjunto 142: 118 197 120
Conjunto 143: 197 120
Conjunto 144: 246 201
Conjunto 145: 290 117
Conjunto 146: 177 215 351 178
Conjunto 147: 215 351 178 189
Conjunto 148: 351 178 189
Conjunto 149: 178 189
Conjunto 150: 352 247 101 268
Conjunto 151: 247 101 268
Conjunto 152: 101 268 308
Conjunto 153: 268 308
Conjunto 154: 308 147
Conjunto 155: 147 248 306
Conjunto 156: 248 306 11 249
Conjunto 157: 306 11 249
Conjunto 158: 11 249 324
Conjunto 159: 249 324
Conjunto 160: 4 309 310 312
Conjunto 161: 309 310 312
Conjunto 162: 310 312
Conjunto 163: 191 192
Conjunto 164: 192 194 182
Conjunto 165: 194 182
Conjunto 166: 181 226 92
Conjunto 167: 226 92
Conjunto 168: 223 222 270
Conjunto 169: 222 270 82
Conjunto 170: 270 82
Conjunto 171: 48 44
Conjunto 172: 10 273
Conjunto 173: 275 119 3 289
Conjunto 174: 119 3 289
Conjunto 175: 3 289
Conjunto 176: 289 29 286 157
Conjunto 177: 29 286 157
Conjunto 178: 286 157
Conjunto 179: 158 138 210 156 211
Conjunto 180: 138 210 156 211
Conjunto 181: 210 156 211
Conjunto 182: 156 211 216 28
Conjunto 183: 211 216 28 25
Conjunto 184: 216 28 25 14
Conjunto 185: 28 25 14
Conjunto 186: 25 14 27
Conjunto 187: 14 27
Conjunto 188: 27 274
Conjunto 189: 340 293 116
Conjunto 190: 293 116 335
Conjunto 191: 116 335
Conjunto 192: 335 188 336 338
Conjunto 193: 188 336 338
Conjunto 194: 336 338
Conjunto 195: 296 341 339 337 294
Conjunto 196: 341 339 337 294
Conjunto 197: 339 337 294
Conjunto 198: 337 294
Medidas com alta correlação: 165 e 161 
Medidas com alta correlação: 184 e 213 
Medidas com alta correlação: 184 e 213 
Medidas com alta correlação: 153 e 155 
Medidas com alta correlação: 153 e 155 
Medidas com alta correlação: 153 e 155 
