================================================================================= 
=== UFF - Doutorado em Computação - Aplicaçoes em Sistemas de Potencia        === 
=== ESTIMADOR DE ESTADO MÍNIMOS QUADRADOS PONDERADOS INCLUINDO MEDIDAS DE PMU === 
=== Desenvolvido por: Rui Menezes de Moraes - 2009                            === 
================================================================================= 
Arquivo de medidores:          .\med\S1_CS5_352M_EGS2.med
Arquivo do sistema:            .\sist\ieee118_SP_JML.cdf
Tolerância entre iteraçoes:    1.00e-005
Limite de iteraçoes:           100

--- DADOS DA REDE --------------------------------------------------------------- 
Data do caso:                  08/25/93
Origem:                        UW ARCHIVE          
MVA base:                      100
Ano:                           1961
Estação:                       W
Identificação:                 IEEE 118 Bus Test Case
Número de barras:              118 
Número de ramos:               179 
Referência na barra:           69

--- TELEMEDIDAS ------------------------------------------------------------------
    Tipo 1 = Fluxo de potencia ativa        Tipo  6 = Módulo da tensão            
    Tipo 2 = Injeção de potencia ativa      Tipo  7 = Corrente de ramo (real)     
    Tipo 3 = Ângulo de fase da tensão       Tipo  8 = Corrente de ramo (imag)     
    Tipo 4 = Fluxo de potencia reativa      Tipo  9 = Injeção de corrente (real)  
    Tipo 5 = Injeção de potencia reativa    Tipo 10 = Injeção de corrente (imag)  
----------------------------------------------------------------------------------
   N    D    P TP  PN ST   Exa   FS       DP      V_Ref      V_Med          E(%) 
 143   94   96  1    +0.4105    +0.4108    +0.4065  +4.2877e-003      1.145 
  30   23   24  1    -0.6294    -0.6279    -0.6265  -1.4056e-003      1.136 
 300   82   83  4    +0.2336    +0.2319    +0.2327  -7.7491e-004      1.124 
  77   55   56  1    -0.0741    -0.0727    -0.0734  +6.1725e-004      1.124 
 307   85   89  4    -0.2146    -0.2140    -0.2171  +3.0750e-003      1.115 
 334  103  104  4    +0.0414    +0.0451    +0.0438  +1.3189e-003      1.106 
 242   42   49  4    -0.4669    -0.4698    -0.4658  -4.0459e-003      1.105 
 179    4    5  4    +2.2280    +2.1877    +2.1958  -8.0871e-003      1.085 
  76   54   56  1    +0.1029    +0.1066    +0.1070  -4.5734e-004      1.066 
  31   23   25  1    -0.7325    -0.7259    -0.7225  -3.3473e-003      1.060 
 169   32  113  1    +0.6419    +0.6327    +0.6379  -5.1736e-003      1.057 
 149   95   96  1    +0.2329    +0.2276    +0.2291  -1.4615e-003      1.057 
  16   11   13  1    +1.6889    +1.6939    +1.6865  +7.4783e-003      1.057 
 140   94   95  1    +0.5244    +0.5185    +0.5214  -2.8826e-003      1.054 
 251   54   55  4    +0.1222    +0.1178    +0.1202  -2.4396e-003      1.053 
 276   65   68  4    +0.9447    +0.9371    +0.9382  -1.1082e-003      1.052 
 319   94   96  4    +0.2003    +0.1978    +0.2003  -2.5353e-003      1.018 
  15    7   12  1    +0.2783    +0.2844    +0.2853  -9.2086e-004      1.014 
 193   12   14  4    +0.0956    +0.0978    +0.0985  -7.0816e-004      1.011 
 195   14   15  4    +0.1083    +0.1051    +0.1071  -1.9840e-003      1.005 
  70   49   51  1    +0.4365    +0.4406    +0.4368  +3.8190e-003      0.993 
 347   27  115  4    +0.0081    +0.0061    +0.0071  -1.0043e-003      0.983 
 328   99  100  4    -0.3719    -0.3753    -0.3736  -1.7256e-003      0.981 
 287   70   75  4    -0.0668    -0.0637    -0.0654  +1.6931e-003      0.980 
 348  114  115  4    +0.0202    +0.0180    +0.0178  +1.5353e-004      0.975 
 346   32  114  4    +0.0228    +0.0199    +0.0190  +9.1387e-004      0.972 
 262   59   61  4    +0.7280    +0.7238    +0.7297  -5.9172e-003      0.967 
 322   80   99  4    -0.2012    -0.2044    -0.2021  -2.3238e-003      0.955 
 164  103  110  1    +0.0714    +0.0701    +0.0692  +9.1402e-004      0.947 
  33   25   27  1    +0.5966    +0.5862    +0.5902  -3.9990e-003      0.935 
 180    3    5  4    -0.1011    -0.1016    -0.1030  +1.3818e-003      0.933 
 302   83   85  4    +0.1199    +0.1218    +0.1236  -1.7654e-003      0.932 
 202   15   19  4    +0.1669    +0.1690    +0.1704  -1.4461e-003      0.921 
   6    6    7  1    +0.4103    +0.4120    +0.4128  -7.8669e-004      0.912 
 311   89   92  4    -0.1611    -0.1666    -0.1673  +7.4008e-004      0.912 
  63   46   47  1    -0.1523    -0.1522    -0.1538  +1.6489e-003      0.897 
 213    8   30  4    -0.3337    -0.3377    -0.3391  +1.3704e-003      0.891 
 190    3   12  4    -0.1384    -0.1383    -0.1404  +2.0791e-003      0.890 
 184    8    5  4    -1.0839    -1.0873    -1.0837  -3.6862e-003      0.890 
 219   27   32  4    -0.0518    -0.0505    -0.0493  -1.2933e-003      0.876 
 250   49   54  4    -0.3790    -0.3733    -0.3765  +3.2704e-003      0.862 
 159  100  106  1    +0.1240    +0.1203    +0.1217  -1.3769e-003      0.851 
   5    5    6  1    +0.7225    +0.7121    +0.7160  -3.9007e-003      0.845 
 116   75   77  1    -0.0289    -0.0233    -0.0245  +1.1401e-003      0.838 
 252   54   56  4    +0.7723    +0.7601    +0.7580  +2.1225e-003      0.831 
 150   96   97  1    +0.2964    +0.3028    +0.3009  +1.8176e-003      0.768 
  67   45   49  1    -0.1713    -0.1739    -0.1722  -1.6955e-003      0.761 
 243   45   49  4    +0.0007    +0.0021    +0.0012  +8.9489e-004      0.759 
 127   84   85  1    -0.4600    -0.4655    -0.4669  +1.3737e-003      0.757 
 317   80   96  4    +0.0388    +0.0385    +0.0373  +1.2783e-003      0.751 
 125   83   84  1    -0.3745    -0.3672    -0.3692  +2.0591e-003      0.749 
 144   80   97  1    -0.1912    -0.1942    -0.1930  -1.1931e-003      0.734 
   8    8    5  1    +2.4172    +2.3855    +2.3782  +7.2941e-003      0.733 
  71   51   52  1    +0.1952    +0.1905    +0.1912  -7.1705e-004      0.716 
  95   49   66  1    -1.1666    -1.1714    -1.1672  -4.2234e-003      0.714 
 170   32  114  1    -0.1244    -0.1294    -0.1300  +6.7394e-004      0.711 
 160  105  107  1    -0.0101    -0.0116    -0.0121  +4.7209e-004      0.705 
 172  114  115  1    -0.1795    -0.1860    -0.1862  +1.4846e-004      0.702 
 232   40   41  4    -0.1982    -0.2063    -0.2058  -4.3655e-004      0.699 
  60   34   43  1    +0.1911    +0.1915    +0.1905  +1.0693e-003      0.693 
  53   37   40  1    +0.3129    +0.3167    +0.3144  +2.2473e-003      0.688 
 162  106  107  1    -0.0468    -0.0514    -0.0508  -5.9943e-004      0.684 
 104   69   70  1    +0.1837    +0.1850    +0.1838  +1.1997e-003      0.669 
 234   41   42  4    -0.2600    -0.2635    -0.2620  -1.5144e-003      0.669 
  96   62   66  1    -0.2106    -0.2061    -0.2079  +1.8493e-003      0.667 
 171   27  115  1    +0.3311    +0.3212    +0.3229  -1.6848e-003      0.662 
  59   43   44  1    +0.0664    +0.0669    +0.0662  +7.5165e-004      0.654 
 130   85   88  1    -0.3333    -0.3277    -0.3289  +1.1959e-003      0.641 
 207   23   25  4    -0.0789    -0.0773    -0.0769  -3.7803e-004      0.625 
  65   47   49  1    +0.2940    +0.2862    +0.2852  +9.9178e-004      0.621 
  61   44   45  1    -0.0432    -0.0395    -0.0397  +2.1650e-004      0.620 
 142   82   96  1    +0.1654    +0.1584    +0.1589  -5.6934e-004      0.619 
  38   26   30  1    +2.6638    +2.6351    +2.6458  -1.0640e-002      0.618 
 229   37   40  4    +0.3703    +0.3724    +0.3746  -2.1265e-003      0.615 
 299   77   82  4    -0.2270    -0.2246    -0.2234  -1.2105e-003      0.601 
 132   88   89  1    -0.6639    -0.6691    -0.6710  +1.8708e-003      0.589 
 126   83   85  1    -0.5914    -0.5933    -0.5904  -2.8577e-003      0.587 
 265   61   62  4    -0.2512    -0.2560    -0.2545  -1.4243e-003      0.581 
  55   39   40  1    +0.1784    +0.1834    +0.1839  -4.6856e-004      0.580 
  52   37   39  1    +0.3721    +0.3692    +0.3707  -1.5308e-003      0.578 
  72   52   53  1    +0.0715    +0.0695    +0.0704  -8.2025e-004      0.572 
  73   53   54  1    -0.0859    -0.0841    -0.0834  -6.3901e-004      0.561 
  88   60   62  1    -0.0663    -0.0689    -0.0681  -8.1685e-004      0.560 
 320   80   97  4    +0.0682    +0.0668    +0.0661  +6.4019e-004      0.540 
 163  108  109  1    +0.0202    +0.0203    +0.0204  -6.2613e-005      0.538 
 258   54   59  4    +0.0520    +0.0485    +0.0495  -1.0044e-003      0.537 
 161  105  108  1    +0.0342    +0.0342    +0.0344  -1.6602e-004      0.529 
 165  109  110  1    -0.0348    -0.0292    -0.0291  -1.7255e-004      0.527 
  24   18   19  1    +0.3094    +0.3057    +0.3050  +7.0388e-004      0.524 
 332  100  103  4    +0.1024    +0.1039    +0.1042  -3.3704e-004      0.524 
 123   77   82  1    -0.2827    -0.2889    -0.2875  -1.3262e-003      0.523 
  23   17   18  1    +0.6742    +0.6749    +0.6730  +1.9465e-003      0.522 
 326   96   97  4    -0.0460    -0.0456    -0.0451  -5.0779e-004      0.516 
  37    8   30  1    -0.6166    -0.6271    -0.6260  -1.0806e-003      0.509 
  46   35   36  1    -0.0206    -0.0175    -0.0176  +9.6541e-005      0.504 
 321   80   98  4    -0.2271    -0.2272    -0.2265  -6.9041e-004      0.492 
 269   38   65  4    -0.5814    -0.5882    -0.5899  +1.7828e-003      0.483 
 327   98  100  4    -0.2575    -0.2610    -0.2597  -1.2963e-003      0.483 
 146   80   99  1    -0.3091    -0.3113    -0.3097  -1.6392e-003      0.480 
  47   35   37  1    -0.2044    -0.2048    -0.2035  -1.2448e-003      0.476 
  43   27   32  1    +0.4412    +0.4406    +0.4388  +1.7509e-003      0.470 
  20   12   16  1    -0.3103    -0.3115    -0.3110  -4.9853e-004      0.452 
 263   60   61  4    +0.6489    +0.6450    +0.6438  +1.1845e-003      0.443 
 152   99  100  1    -0.1015    -0.1047    -0.1045  -2.2640e-004      0.443 
 264   60   62  4    -0.0137    -0.0176    -0.0172  -4.5723e-004      0.434 
  39   17   31  1    -0.8690    -0.8675    -0.8648  -2.7109e-003      0.431 
  34   27   28  1    +0.3299    +0.3336    +0.3346  -9.8227e-004      0.423 
 187    5   11  4    -0.0500    -0.0470    -0.0475  +4.9854e-004      0.399 
 286   70   74  4    +0.0076    +0.0103    +0.0107  -4.4712e-004      0.386 
 244   48   49  4    +0.1011    +0.0980    +0.0982  -2.1505e-004      0.380 
 240   46   48  4    -0.0536    -0.0520    -0.0514  -6.0885e-004      0.379 
 266   63   59  4    -0.8254    -0.8392    -0.8377  -1.4415e-003      0.364 
  32   26   25  1    +0.3362    +0.3287    +0.3286  +1.0692e-004      0.358 
 267   63   64  4    +0.8254    +0.8139    +0.8133  +6.5778e-004      0.351 
 271   49   66  4    +0.5377    +0.5314    +0.5322  -8.0435e-004      0.350 
  89   61   62  1    +0.1588    +0.1627    +0.1622  +5.6852e-004      0.346 
 148   94  100  1    +0.0944    +0.0918    +0.0916  +1.9704e-004      0.341 
 289   74   75  4    -0.2446    -0.2503    -0.2498  -4.4321e-004      0.341 
  22   16   17  1    -0.4835    -0.4833    -0.4819  -1.4331e-003      0.339 
 124   82   83  1    -0.8207    -0.8101    -0.8107  +6.0232e-004      0.326 
 115   69   77  1    +0.5684    +0.5794    +0.5779  +1.4220e-003      0.313 
  18   13   15  1    -0.6887    -0.6913    -0.6896  -1.7030e-003      0.309 
 254   56   57  4    +0.1231    +0.1191    +0.1194  -3.1834e-004      0.296 
  98   65   66  1    +1.6801    +1.6889    +1.6863  +2.5505e-003      0.295 
 255   50   57  4    -0.1580    -0.1580    -0.1586  +5.3256e-004      0.289 
  35   28   29  1    +0.2121    +0.2067    +0.2072  -4.5442e-004      0.288 
 313   92   93  4    -0.1478    -0.1493    -0.1489  -3.9294e-004      0.286 
 245   49   50  4    -0.1437    -0.1436    -0.1439  +2.6464e-004      0.283 
 329  100  101  4    +0.3236    +0.3306    +0.3300  +6.5469e-004      0.263 
  49   34   36  1    +0.1834    +0.1789    +0.1792  -3.3557e-004      0.261 
 105   24   70  1    +0.1669    +0.1684    +0.1690  -6.2961e-004      0.258 
 318   82   96  4    -0.3743    -0.3829    -0.3835  +6.3724e-004      0.254 
  17   12   14  1    -0.1129    -0.1137    -0.1138  +1.2801e-004      0.254 
 131   85   89  1    -0.4607    -0.4618    -0.4608  -1.0348e-003      0.250 
  12   11   12  1    -0.3325    -0.3393    -0.3392  -1.5828e-004      0.243 
 134   90   91  1    -0.0296    -0.0296    -0.0295  -8.1102e-005      0.222 
 228   37   39  4    +0.4244    +0.4335    +0.4341  -6.1376e-004      0.220 
  19   14   15  1    -0.2094    -0.2097    -0.2102  +5.0136e-004      0.219 
  74   49   54  1    +0.5292    +0.5273    +0.5283  -9.7094e-004      0.208 
 315   93   94  4    -0.2108    -0.2181    -0.2178  -3.3735e-004      0.202 
 316   94   95  4    +0.2989    +0.2989    +0.2993  -3.9373e-004      0.201 
 212   30   17  4    -0.4603    -0.4558    -0.4553  -4.6088e-004      0.198 
 282   70   71  4    +0.3184    +0.3295    +0.3296  -7.0004e-005      0.195 
 231   39   40  4    +0.3453    +0.3405    +0.3408  -2.3715e-004      0.191 
 102   49   69  1    -0.6360    -0.6390    -0.6400  +1.0383e-003      0.181 
  69   49   50  1    +0.3510    +0.3566    +0.3569  -3.2181e-004      0.178 
 253   55   56  4    -0.1228    -0.1230    -0.1228  -1.0051e-004      0.177 
  79   50   57  1    +0.2318    +0.2240    +0.2243  -3.4053e-004      0.176 
 331  101  102  4    +0.2377    +0.2354    +0.2351  +2.7095e-004      0.175 
 325   95   96  4    +0.0843    +0.0840    +0.0841  -1.6410e-004      0.172 
 145   80   98  1    -0.1129    -0.1165    -0.1166  +1.4211e-004      0.171 
 298   81   80  4    +0.7873    +0.7735    +0.7731  +3.8794e-004      0.170 
 261   59   60  4    +0.6833    +0.6864    +0.6854  +9.1950e-004      0.158 
  78   56   57  1    -0.1457    -0.1511    -0.1512  +1.5683e-004      0.157 
  87   60   61  1    -0.7311    -0.7472    -0.7477  +4.7962e-004      0.142 
 151   98  100  1    -0.3463    -0.3454    -0.3459  +4.7595e-004      0.140 
 135   89   92  1    +2.2717    +2.2507    +2.2490  +1.7139e-003      0.135 
 133   89   90  1    +0.5916    +0.5935    +0.5932  +2.4260e-004      0.100 
 100   65   68  1    -4.0870    -4.0780    -4.0791  +1.0370e-003      0.095 
 301   83   84  4    +0.1578    +0.1616    +0.1618  -1.8279e-004      0.087 
 283   24   72  4    +0.9380    +0.9251    +0.9257  -5.5986e-004      0.087 
 330   92  102  4    -0.2228    -0.2249    -0.2249  -6.3206e-005      0.083 
 314   92   94  4    -0.1724    -0.1765    -0.1763  -2.0267e-004      0.080 
  41   23   32  1    +0.5926    +0.5890    +0.5893  -2.7396e-004      0.077 
 256   56   58  4    +0.1073    +0.1053    +0.1052  +8.0828e-005      0.066 
 136   91   92  1    +0.4024    +0.3946    +0.3947  -1.5304e-004      0.055 
 303   84   85  4    +0.1136    +0.1126    +0.1126  -3.7489e-005      0.048 
 233   40   42  4    -0.2519    -0.2555    -0.2554  -1.3393e-004      0.048 
 257   51   58  4    -0.1328    -0.1323    -0.1322  -5.0462e-005      0.047 
  93   38   65  1    -0.3784    -0.3712    -0.3711  -8.8318e-005      0.044 
  40   29   31  1    +0.0471    +0.0445    +0.0445  +9.8700e-006      0.041 
 297   68   81  4    -0.1049    -0.1059    -0.1059  +5.9640e-006      0.037 
  66   42   49  1    -0.2929    -0.2924    -0.2925  +8.5346e-005      0.037 
 277   47   69  4    +0.6844    +0.6851    +0.6849  +1.5789e-004      0.027 
  64   46   48  1    +0.0254    +0.0214    +0.0214  +2.3766e-005      0.019 
 280   69   70  4    +0.1646    +0.1656    +0.1656  +3.1905e-005      0.016 
 284   71   72  4    +0.1026    +0.0999    +0.0999  -8.1108e-006      0.012 
  42   31   32  1    -0.1480    -0.1484    -0.1484  -7.5516e-006      0.006 
  68   48   49  1    -0.1117    -0.1114    -0.1114  +1.6644e-006      0.003 
 350   12  117  4    +0.0160    +0.0129    +0.0129  +4.9030e-010      0.000 
 349   68  116  4    -1.6648    -1.6704    -1.6704  -1.8379e-008      0.000 
 343  110  112  4    -0.3490    -0.3568    -0.3568  -1.8010e-009      0.000 
 342  110  111  4    -0.1668    -0.1687    -0.1687  -2.3993e-009      0.000 
 305   86   87  4    -0.2203    -0.2182    -0.2182  -2.4874e-009      0.000 
 304   85   86  4    -0.1646    -0.1726    -0.1726  -1.0824e-009      0.000 
 285   71   73  4    +0.2065    +0.2017    +0.2017  +1.8288e-008      0.000 
 185    9   10  4    -0.7457    -0.7419    -0.7419  -7.8627e-009      0.000 
 183    8    9  4    -2.0135    -2.0353    -2.0353  -2.7277e-008      0.000 
 174   12  117  1    +0.1376    +0.1320    +0.1320  +6.2255e-010      0.000 
 173   68  116  1    -1.2418    -1.2581    -1.2581  -1.4249e-008      0.000 
 167  110  112  1    +0.0672    +0.0624    +0.0624  -2.3162e-009      0.000 
 166  110  111  1    -0.2979    -0.3051    -0.3051  +1.3940e-009      0.000 
 129   86   87  1    -0.4927    -0.4969    -0.4969  +3.6019e-010      0.000 
 128   85   86  1    -0.3439    -0.3424    -0.3424  -9.8254e-009      0.000 
 109   71   73  1    -0.2578    -0.2624    -0.2624  -6.9519e-008      0.000 
   9    9   10  1    -0.9979    -1.0079    -1.0079  -3.3341e-010      0.000 
   7    8    9  1    -0.9916    -1.0090    -1.0090  -6.9439e-009      0.000 
----------------------------------------------------------------------------------
Possível erro grosseiro no medidor 45!
Medida crítica    7!
Medida crítica    9!
Medida crítica  109!
Medida crítica  128!
Medida crítica  129!
Medida crítica  166!
Medida crítica  167!
Medida crítica  173!
Medida crítica  174!
Medida crítica  183!
Medida crítica  185!
Medida crítica  285!
Medida crítica  304!
Medida crítica  305!
Medida crítica  342!
Medida crítica  343!
Medida crítica  349!
Medida crítica  350!
Possíveis conjuntos críticos:
Conjunto 1: 257 233 303
Conjunto 2: 233 303
Conjunto 3: 283 301
Conjunto 4: 78 261
Conjunto 5: 298 145
Conjunto 6: 145 325
Conjunto 7: 331 79
Conjunto 8: 79 253
Conjunto 9: 253 69
Conjunto 10: 316 315
Conjunto 11: 19 228
Conjunto 12: 228 134
Conjunto 13: 17 318
Conjunto 14: 49 329
Conjunto 15: 313 35
Conjunto 16: 35 255
Conjunto 17: 98 254
Conjunto 18: 22 289 148
Conjunto 19: 289 148
Conjunto 20: 271 267
Conjunto 21: 240 244
Conjunto 22: 39 264
Conjunto 23: 152 263
Conjunto 24: 47 146
Conjunto 25: 146 327 269
Conjunto 26: 327 269
Conjunto 27: 46 37
Conjunto 28: 23 123 332 24
Conjunto 29: 123 332 24 165 161
Conjunto 30: 332 24 165 161
Conjunto 31: 24 165 161
Conjunto 32: 165 161
Conjunto 33: 258 163 320
Conjunto 34: 163 320
Conjunto 35: 88 73
Conjunto 36: 52 55 265
Conjunto 37: 55 265
Conjunto 38: 126 132
Conjunto 39: 229 38 142 61 65
Conjunto 40: 38 142 61 65
Conjunto 41: 142 61 65
Conjunto 42: 61 65 207
Conjunto 43: 65 207
Conjunto 44: 171 96
Conjunto 45: 96 234 104
Conjunto 46: 234 104
Conjunto 47: 162 53
Conjunto 48: 53 60
Conjunto 49: 60 232
Conjunto 50: 232 172 160
Conjunto 51: 172 160
Conjunto 52: 160 170
Conjunto 53: 170 95 71
Conjunto 54: 95 71
Conjunto 55: 8 144
Conjunto 56: 125 317
Conjunto 57: 317 127
Conjunto 58: 127 243 67
Conjunto 59: 243 67
Conjunto 60: 67 150
Conjunto 61: 252 116
Conjunto 62: 116 5
Conjunto 63: 5 159
Conjunto 64: 184 190 213 63
Conjunto 65: 190 213 63
Conjunto 66: 213 63
Conjunto 67: 311 6
Conjunto 68: 302 180 33
Conjunto 69: 180 33
Conjunto 70: 164 322
Conjunto 71: 262 346 348
Conjunto 72: 346 348 287 328
Conjunto 73: 348 287 328 347
Conjunto 74: 287 328 347
Conjunto 75: 328 347
Conjunto 76: 195 193 15
Conjunto 77: 193 15 319
Conjunto 78: 15 319
Conjunto 79: 276 251 140 16 149 169 31
Conjunto 80: 251 140 16 149 169 31
Conjunto 81: 140 16 149 169 31
Conjunto 82: 16 149 169 31 76
Conjunto 83: 149 169 31 76
Conjunto 84: 169 31 76
Conjunto 85: 31 76
Conjunto 86: 242 334 307
Conjunto 87: 334 307
Conjunto 88: 307 77 300
Conjunto 89: 77 300
Conjunto 90: 30 143 199
Conjunto 91: 143 199 200 241 278
Conjunto 92: 199 200 241 278
Conjunto 93: 200 241 278 344
Conjunto 94: 241 278 344
Conjunto 95: 278 344
Conjunto 96: 209 80 81
Conjunto 97: 80 81 62
Conjunto 98: 81 62
Conjunto 99: 290 84
Conjunto 100: 186 85 239
Conjunto 101: 85 239 288
Conjunto 102: 239 288
Conjunto 103: 288 345 323
Conjunto 104: 345 323
Conjunto 105: 99 333 86
Conjunto 106: 333 86 21
Conjunto 107: 86 21
Conjunto 108: 21 153 155
Conjunto 109: 153 155
Conjunto 110: 351 154
Conjunto 111: 97 196 168
Conjunto 112: 196 168
Conjunto 113: 168 279
Conjunto 114: 279 94
Conjunto 115: 94 75 352 101
Conjunto 116: 75 352 101
Conjunto 117: 352 101 236
Conjunto 118: 101 236
Conjunto 119: 236 197 272
Conjunto 120: 197 272 208
Conjunto 121: 272 208 235
Conjunto 122: 208 235
Conjunto 123: 235 237
Conjunto 124: 107 106 108 295
Conjunto 125: 106 108 295
Conjunto 126: 108 295
Conjunto 127: 295 1
Conjunto 128: 1 238 217 2
Conjunto 129: 238 217 2
Conjunto 130: 217 2
Conjunto 131: 2 13
Conjunto 132: 13 206
Conjunto 133: 206 227
Conjunto 134: 227 56
Conjunto 135: 56 58
Conjunto 136: 58 218 83
Conjunto 137: 218 83
Conjunto 138: 83 137
Conjunto 139: 137 139
Conjunto 140: 139 214
Conjunto 141: 215 57 259
Conjunto 142: 57 259
Conjunto 143: 308 247
Conjunto 144: 306 122
Conjunto 145: 122 248
Conjunto 146: 248 230 249 121
Conjunto 147: 230 249 121
Conjunto 148: 249 121 147
Conjunto 149: 121 147
Conjunto 150: 268 177 92 178 309
Conjunto 151: 177 92 178 309 118 310
Conjunto 152: 92 178 309 118 310 189 312
Conjunto 153: 178 309 118 310 189 312
Conjunto 154: 309 118 310 189 312
Conjunto 155: 118 310 189 312 120
Conjunto 156: 310 189 312 120
Conjunto 157: 189 312 120
Conjunto 158: 312 120
Conjunto 159: 120 111
Conjunto 160: 111 324
Conjunto 161: 324 194 192
Conjunto 162: 194 192
Conjunto 163: 192 281
Conjunto 164: 281 11 117
Conjunto 165: 11 117
Conjunto 166: 117 4 223 110
Conjunto 167: 4 223 110 222
Conjunto 168: 223 110 222
Conjunto 169: 110 222
Conjunto 170: 113 225 50 103
Conjunto 171: 225 50 103
Conjunto 172: 50 103 191
Conjunto 173: 103 191
Conjunto 174: 82 260
Conjunto 175: 205 119
Conjunto 176: 112 270
Conjunto 177: 273 3 204
Conjunto 178: 3 204
Conjunto 179: 204 275
Conjunto 180: 157 203 36
Conjunto 181: 203 36
Conjunto 182: 158 114 201 138 156
Conjunto 183: 114 201 138 156 210
Conjunto 184: 201 138 156 210
Conjunto 185: 138 156 210 293 176 211
Conjunto 186: 156 210 293 176 211
Conjunto 187: 210 293 176 211
Conjunto 188: 293 176 211 216 175 291
Conjunto 189: 176 211 216 175 291
Conjunto 190: 211 216 175 291
Conjunto 191: 216 175 291 14
Conjunto 192: 175 291 14
Conjunto 193: 291 14
Conjunto 194: 14 188 28 25
Conjunto 195: 188 28 25
Conjunto 196: 28 25
Conjunto 197: 27 296 292
Conjunto 198: 296 292 294 340
Conjunto 199: 292 294 340
Conjunto 200: 294 340
Conjunto 201: 335 336 338
Conjunto 202: 336 338
Conjunto 203: 341 339 337
Conjunto 204: 339 337
Conjunto 205: 220 224
Conjunto 206: 224 51
Conjunto 207: 54 26 48
Conjunto 208: 26 48 44
Conjunto 209: 48 44
Conjunto 210: 44 226
Medidas com alta correlação: 165 e 161 
Medidas com alta correlação: 165 e 161 
Medidas com alta correlação: 165 e 161 
Medidas com alta correlação: 165 e 161 
Medidas com alta correlação: 184 e 213 
Medidas com alta correlação: 153 e 155 
Medidas com alta correlação: 153 e 155 
