================================================================================= 
=== UFF - Doutorado em Computação - Aplicaçoes em Sistemas de Potencia        === 
=== ESTIMADOR DE ESTADO MÍNIMOS QUADRADOS PONDERADOS INCLUINDO MEDIDAS DE PMU === 
=== Desenvolvido por: Rui Menezes de Moraes - 2009                            === 
================================================================================= 
Arquivo de medidores:          .\med\S1_CS5_352M_90M_PMU_EGS4.med
Arquivo do sistema:            .\sist\ieee118_SP_JML.cdf
Tolerância entre iteraçoes:    1.00e-005
Limite de iteraçoes:           100

--- DADOS DA REDE --------------------------------------------------------------- 
Data do caso:                  08/25/93
Origem:                        UW ARCHIVE          
MVA base:                      100
Ano:                           1961
Estação:                       W
Identificação:                 IEEE 118 Bus Test Case
Número de barras:              118 
Número de ramos:               179 
Referência na barra:           69

--- TELEMEDIDAS ------------------------------------------------------------------
    Tipo 1 = Fluxo de potencia ativa        Tipo  6 = Módulo da tensão            
    Tipo 2 = Injeção de potencia ativa      Tipo  7 = Corrente de ramo (real)     
    Tipo 3 = Ângulo de fase da tensão       Tipo  8 = Corrente de ramo (imag)     
    Tipo 4 = Fluxo de potencia reativa      Tipo  9 = Injeção de corrente (real)  
    Tipo 5 = Injeção de potencia reativa    Tipo 10 = Injeção de corrente (imag)  
----------------------------------------------------------------------------------
   N    D    P TP  PN ST   Exa   FS       DP      V_Ref      V_Med          E(%) 
 347   27  115  4    +0.0081    +0.0061    +0.0088  -2.7624e-003      2.198 
 181    5    6  4    +0.4271    +0.4181    +0.4275  -9.4028e-003      2.198 
 226   34   37  4    +0.5393    +0.5297    +0.5337  -3.9431e-003      2.179 
 177    1    2  4    -0.1580    -0.1646    -0.1586  -6.0373e-003      2.156 
 103   68   69  1    -2.9764    -3.0395    -2.9979  -4.1575e-002      2.142 
 414    5    8  8    -0.6056    -0.6020    -0.6034  +1.3763e-003      2.123 
 111   70   75  1    +0.2402    +0.2460    +0.2402  +5.7786e-003      2.115 
 374    2    1  7    +0.0075    +0.0075    +0.0075  +1.1229e-006      2.112 
 192   11   13  4    +0.3271    +0.3251    +0.3318  -6.7686e-003      2.098 
 433   17   30  8    -0.3019    -0.3037    -0.3031  -6.2471e-004      2.097 
  92   64   61  1    +0.7178    +0.7075    +0.7029  +4.6002e-003      2.088 
   3    4    5  1    -0.1998    -0.2081    -0.2032  -4.8659e-003      2.056 
 404   28   29  7    +0.1974    +0.1978    +0.1973  +4.3466e-004      2.056 
 403   25   26  7    -0.0844    -0.0848    -0.0848  -4.5049e-005      2.051 
 409    2    1  8    -0.1313    -0.1316    -0.1319  +3.1099e-004      2.047 
   7    8    9  1    -0.9916    -1.0090    -0.9926  -1.6350e-002      2.037 
 312   91   92  4    +0.0777    +0.0756    +0.0783  -2.7280e-003      2.004 
 310   90   91  4    -0.0033    -0.0051    -0.0040  -1.1125e-003      2.002 
 309   89   90  4    -0.4680    -0.4771    -0.4703  -6.7190e-003      1.996 
 324   94  100  4    -1.0190    -1.0066    -1.0196  +1.3067e-002      1.985 
 356    0   11  3    -0.2899    -0.2898    -0.2900  +1.9730e-004      1.977 
   4    3    5  1    -0.5487    -0.5603    -0.5496  -1.0642e-002      1.963 
 113   74   75  1    -0.1269    -0.1250    -0.1241  -8.8763e-004      1.958 
 117   77   78  1    +0.8668    +0.8505    +0.8557  -5.2184e-003      1.952 
 249   53   54  4    -0.1237    -0.1246    -0.1219  -2.6679e-003      1.934 
 147   92  100  1    +0.4208    +0.4140    +0.4222  -8.2053e-003      1.929 
 110   70   74  1    +0.2922    +0.2856    +0.2913  -5.6525e-003      1.920 
 423   12  117  8    -0.0502    -0.0500    -0.0499  -3.0738e-005      1.917 
 268   64   61  4    +1.7796    +1.7574    +1.7736  -1.6216e-002      1.917 
 248   52   53  4    -0.0947    -0.0968    -0.0937  -3.0546e-003      1.916 
 306   85   88  4    -0.1636    -0.1687    -0.1657  -3.0377e-003      1.910 
  32   26   25  1    +0.3362    +0.3287    +0.3360  -7.2928e-003      1.904 
 281   24   70  4    +0.3783    +0.3810    +0.3735  +7.4671e-003      1.888 
 377    5    4  7    +0.6565    +0.6547    +0.6571  -2.3426e-003      1.888 
   2    1    3  1    -0.3006    -0.2943    -0.3011  +6.8799e-003      1.887 
 308   88   89  4    -0.2159    -0.2210    -0.2184  -2.5907e-003      1.881 
 426   12    3  8    -0.0885    -0.0890    -0.0887  -3.2741e-004      1.875 
 120   79   80  1    +0.1094    +0.1030    +0.1058  -2.7815e-003      1.873 
 213    8   30  4    -0.3337    -0.3377    -0.3309  -6.7934e-003      1.873 
 247   51   52  4    -0.0748    -0.0756    -0.0747  -9.5297e-004      1.863 
 118   78   79  1    +0.3785    +0.3815    +0.3846  -3.1208e-003      1.857 
 210   27   28  4    -0.0726    -0.0687    -0.0728  +4.0356e-003      1.846 
 198   16   17  4    +0.0951    +0.0996    +0.0953  +4.3553e-003      1.827 
 179    4    5  4    +2.2280    +2.1877    +2.2155  -2.7842e-002      1.813 
 217   23   32  4    -0.2393    -0.2335    -0.2391  +5.5852e-003      1.803 
  45   19   34  1    +0.1588    +0.1554    +0.1597  -4.3393e-003      1.777 
 171   27  115  1    +0.3311    +0.3212    +0.3273  -6.0089e-003      1.770 
 246   49   51  4    -0.1672    -0.1704    -0.1668  -3.5617e-003      1.755 
 417   11   12  8    +0.4480    +0.4486    +0.4506  -1.9424e-003      1.751 
 413    5    3  8    -0.2068    -0.2057    -0.2066  +9.6832e-004      1.749 
  35   28   29  1    +0.2121    +0.2067    +0.2120  -5.2970e-003      1.747 
 187    5   11  4    -0.0500    -0.0470    -0.0505  +3.4670e-003      1.730 
 194   13   15  4    +0.0494    +0.0446    +0.0478  -3.2048e-003      1.724 
  58   41   42  1    -0.0006    -0.0023    -0.0008  -1.5161e-003      1.714 
  11    5   11  1    +0.9324    +0.9475    +0.9339  +1.3631e-002      1.711 
 416    9    8  8    -0.8117    -0.8125    -0.8134  +8.9668e-004      1.709 
 141   80   96  1    -0.2417    -0.2396    -0.2448  +5.1979e-003      1.703 
  56   40   41  1    +0.2540    +0.2483    +0.2504  -2.1224e-003      1.701 
 202   15   19  4    +0.1669    +0.1690    +0.1656  +3.3457e-003      1.688 
 432   17   16  8    +0.0182    +0.0182    +0.0182  +6.8462e-006      1.682 
 259   56   59  4    +0.0650    +0.0645    +0.0619  +2.6071e-003      1.677 
 381    9    8  7    +0.7940    +0.7927    +0.7946  -1.9640e-003      1.663 
 139   93   94  1    +0.6031    +0.5910    +0.5956  -4.5836e-003      1.637 
 390   12    2  7    +0.1185    +0.1191    +0.1186  +4.7628e-004      1.631 
 137   92   93  1    +0.6969    +0.7018    +0.7086  -6.8556e-003      1.625 
 200   18   19  4    +0.0984    +0.0957    +0.0984  -2.7183e-003      1.625 
 384   11    4  7    -0.7771    -0.7826    -0.7786  -3.9267e-003      1.613 
  57   40   42  1    +0.0697    +0.0716    +0.0686  +2.9502e-003      1.610 
  33   25   27  1    +0.5966    +0.5862    +0.5950  -8.8073e-003      1.597 
 346   32  114  4    +0.0228    +0.0199    +0.0229  -2.9533e-003      1.586 
 169   32  113  1    +0.6419    +0.6327    +0.6419  -9.2158e-003      1.582 
 399   21   22  7    -0.5989    -0.5971    -0.5958  -1.2434e-003      1.571 
 388   12  117  7    +0.1180    +0.1186    +0.1185  +1.0312e-004      1.557 
  12   11   12  1    -0.3325    -0.3393    -0.3332  -6.1106e-003      1.545 
 211   28   29  4    -0.1027    -0.0988    -0.1024  +3.6495e-003      1.539 
 196   12   16  4    +0.1470    +0.1426    +0.1467  -4.0806e-003      1.534 
  83   56   59  1    -0.2957    -0.2929    -0.2972  +4.3085e-003      1.525 
 389   12   11  7    +0.1920    +0.1912    +0.1919  -6.9145e-004      1.517 
 359    0   21  3    -0.1350    -0.1353    -0.1353  -4.4038e-005      1.498 
 272   62   66  4    -0.2477    -0.2537    -0.2490  -4.7422e-003      1.490 
 350   12  117  4    +0.0160    +0.0129    +0.0156  -2.6891e-003      1.488 
 182    6    7  4    -0.5534    -0.5610    -0.5551  -5.8215e-003      1.487 
 419   11    4  8    +0.3907    +0.3910    +0.3893  +1.7063e-003      1.483 
 441  114  115  8    -0.0126    -0.0126    -0.0126  -1.5422e-006      1.477 
 121   68   81  1    +0.1088    +0.1107    +0.1105  +2.1447e-004      1.475 
  42   31   32  1    -0.1480    -0.1484    -0.1517  +3.3459e-003      1.458 
 369    0   21  6    +1.0562    +1.0505    +1.0555  -4.9449e-003      1.437 
 122   81   80  1    +0.1086    +0.1053    +0.1049  +3.8385e-004      1.428 
 295   77   80  4    -2.6899    -2.6578    -2.6822  +2.4342e-002      1.426 
 216   29   31  4    -0.1053    -0.1059    -0.1071  +1.1863e-003      1.421 
 195   14   15  4    +0.1083    +0.1051    +0.1085  -3.3980e-003      1.409 
 238   45   46  4    -0.0008    -0.0037    -0.0025  -1.1683e-003      1.404 
 183    8    9  4    -2.0135    -2.0353    -2.0144  -2.0923e-002      1.402 
 197   15   17  4    +0.0740    +0.0702    +0.0729  -2.7537e-003      1.399 
 437   25   23  8    +0.0347    +0.0344    +0.0344  -1.0143e-005      1.393 
 366    0   11  6    +1.0709    +1.0657    +1.0706  -4.8745e-003      1.392 
  75   54   55  1    +0.0234    +0.0264    +0.0239  +2.5362e-003      1.390 
 345   32  113  4    -0.2418    -0.2473    -0.2427  -4.5894e-003      1.382 
   5    5    6  1    +0.7225    +0.7121    +0.7207  -8.5754e-003      1.364 
 279   68   69  4    +3.1752    +3.1286    +3.1549  -2.6276e-002      1.357 
 427   12    7  8    -0.4360    -0.4381    -0.4373  -8.2086e-004      1.356 
  86   59   61  1    -0.3071    -0.3153    -0.3108  -4.5186e-003      1.348 
 209   25   27  4    -0.1643    -0.1682    -0.1645  -3.7032e-003      1.330 
  97   62   67  1    -0.1236    -0.1185    -0.1169  -1.6077e-003      1.328 
 392   12    7  7    -0.3941    -0.3965    -0.3973  +7.5918e-004      1.309 
  85   59   60  1    -0.2495    -0.2552    -0.2515  -3.6781e-003      1.309 
 323   92  100  4    -0.2709    -0.2773    -0.2729  -4.4490e-003      1.307 
 333  100  104  4    +0.0618    +0.0621    +0.0643  -2.1560e-003      1.292 
 212   30   17  4    -0.4603    -0.4558    -0.4618  +5.9928e-003      1.290 
 154   92  102  1    +0.5103    +0.5107    +0.5086  +2.1323e-003      1.289 
 155  101  102  1    -0.4668    -0.4795    -0.4756  -3.8462e-003      1.277 
 153  100  101  1    -0.3119    -0.3095    -0.3070  -2.4030e-003      1.276 
 352   76  118  4    -0.0189    -0.0229    -0.0226  -2.8842e-004      1.267 
 288   69   75  4    +0.0863    +0.0909    +0.0890  +1.8816e-003      1.265 
  40   29   31  1    +0.0471    +0.0445    +0.0439  +6.1070e-004      1.264 
 178    1    3  4    -0.1789    -0.1832    -0.1799  -3.2914e-003      1.261 
  29   22   23  1    -0.7062    -0.7163    -0.7086  -7.7552e-003      1.259 
 396   17   15  7    +1.2840    +1.2857    +1.2816  +4.0970e-003      1.258 
  99   66   67  1    +0.3194    +0.3247    +0.3218  +2.9547e-003      1.247 
 186    4   11  4    +0.1943    +0.1960    +0.1924  +3.6678e-003      1.239 
 300   82   83  4    +0.2336    +0.2319    +0.2328  -8.6788e-004      1.236 
 203   20   21  4    +0.1103    +0.1137    +0.1107  +2.9858e-003      1.213 
 215   17   31  4    +0.1415    +0.1380    +0.1411  -3.1700e-003      1.203 
 348  114  115  4    +0.0202    +0.0180    +0.0202  -2.2268e-003      1.202 
 351   75  118  4    +0.1072    +0.1110    +0.1106  +4.0420e-004      1.188 
 101   47   69  1    -0.6808    -0.6787    -0.6858  +7.0637e-003      1.185 
 206   23   24  4    +0.2891    +0.2950    +0.2944  +6.1295e-004      1.176 
 239   46   47  4    +0.2080    +0.2027    +0.2052  -2.4486e-003      1.166 
  81   51   58  1    +0.1164    +0.1134    +0.1124  +1.0820e-003      1.155 
  80   56   58  1    -0.0333    -0.0366    -0.0357  -9.0476e-004      1.155 
  84   55   59  1    -0.1838    -0.1814    -0.1844  +2.9907e-003      1.152 
  38   26   30  1    +2.6638    +2.6351    +2.6568  -2.1654e-002      1.147 
 143   94   96  1    +0.4105    +0.4108    +0.4065  +4.2642e-003      1.138 
  77   55   56  1    -0.0741    -0.0727    -0.0734  +6.2202e-004      1.133 
   8    8    5  1    +2.4172    +2.3855    +2.4044  -1.8886e-002      1.127 
 241   47   49  4    -0.4485    -0.4421    -0.4392  -2.8785e-003      1.119 
  94   64   65  1    -2.3134    -2.2909    -2.3042  +1.3217e-002      1.119 
 421   12   14  8    -0.0554    -0.0556    -0.0556  +1.8268e-005      1.117 
  28   21   22  1    -0.6307    -0.6208    -0.6270  +6.1633e-003      1.113 
 334  103  104  4    +0.0414    +0.0451    +0.0438  +1.3270e-003      1.112 
 385   11    5  7    -0.8423    -0.8470    -0.8441  -2.9654e-003      1.112 
 278   49   69  4    +0.6867    +0.6776    +0.6843  -6.6763e-003      1.106 
 218   31   32  4    +0.1541    +0.1584    +0.1556  +2.7942e-003      1.104 
   6    6    7  1    +0.4103    +0.4120    +0.4148  -2.7850e-003      1.098 
 382   11   12  7    -0.1904    -0.1909    -0.1904  -4.9253e-004      1.085 
 290   76   77  4    -0.4391    -0.4395    -0.4440  +4.4259e-003      1.084 
 251   54   55  4    +0.1222    +0.1178    +0.1203  -2.4917e-003      1.075 
  76   54   56  1    +0.1029    +0.1066    +0.1070  -4.5850e-004      1.068 
 149   95   96  1    +0.2329    +0.2276    +0.2291  -1.4721e-003      1.064 
 319   94   96  4    +0.2003    +0.1978    +0.2004  -2.6498e-003      1.062 
 140   94   95  1    +0.5244    +0.5185    +0.5214  -2.9015e-003      1.060 
  62   45   46  1    -0.2340    -0.2274    -0.2296  +2.1235e-003      1.045 
 307   85   89  4    -0.2146    -0.2140    -0.2169  +2.8681e-003      1.033 
 372    0  114  6    +1.0888    +1.0921    +1.0884  +3.6586e-003      1.020 
 302   83   85  4    +0.1199    +0.1218    +0.1237  -1.9304e-003      1.010 
 328   99  100  4    -0.3719    -0.3753    -0.3736  -1.7641e-003      1.003 
 435   21   20  8    +0.0368    +0.0369    +0.0369  -6.9966e-006      1.001 
 262   59   61  4    +0.7280    +0.7238    +0.7299  -6.0979e-003      0.994 
 322   80   99  4    -0.2012    -0.2044    -0.2021  -2.3799e-003      0.977 
 116   75   77  1    -0.0289    -0.0233    -0.0247  +1.3237e-003      0.969 
  95   49   66  1    -1.1666    -1.1714    -1.1657  -5.7432e-003      0.963 
  15    7   12  1    +0.2783    +0.2844    +0.2812  +3.2437e-003      0.958 
 243   45   49  4    +0.0007    +0.0021    +0.0009  +1.1307e-003      0.956 
 370    0   25  6    +1.1000    +1.1031    +1.0996  +3.4613e-003      0.956 
  14    3   12  1    -0.0193    -0.0176    -0.0193  +1.7469e-003      0.945 
 164  103  110  1    +0.0714    +0.0701    +0.0692  +9.1150e-004      0.945 
 418   11   13  8    -0.7435    -0.7480    -0.7467  -1.3224e-003      0.942 
  51   38   37  1    +1.4515    +1.4530    +1.4599  -6.9072e-003      0.936 
  70   49   51  1    +0.4365    +0.4406    +0.4370  +3.5755e-003      0.930 
 287   70   75  4    -0.0668    -0.0637    -0.0653  +1.6017e-003      0.927 
 386   12   14  7    -0.1253    -0.1250    -0.1250  +7.1136e-005      0.924 
 411    5   11  8    -0.1549    -0.1552    -0.1548  -3.4552e-004      0.893 
 412    5    4  8    +1.9271    +1.9197    +1.9161  +3.6827e-003      0.890 
  54   30   38  1    +1.0780    +1.0796    +1.0849  -5.2941e-003      0.883 
 193   12   14  4    +0.0956    +0.0978    +0.0957  +2.0833e-003      0.878 
 184    8    5  4    -1.0839    -1.0873    -1.0798  -7.5861e-003      0.870 
  67   45   49  1    -0.1713    -0.1739    -0.1719  -1.9396e-003      0.870 
 237   44   45  4    +0.0098    +0.0088    +0.0090  -2.6515e-004      0.865 
 235   43   44  4    -0.1161    -0.1192    -0.1178  -1.4538e-003      0.862 
 108   71   72  1    -0.2823    -0.2843    -0.2864  +2.1425e-003      0.859 
 360    0   25  3    +0.0680    +0.0677    +0.0677  +4.2536e-005      0.857 
 208   26   25  4    -3.1662    -3.1878    -3.1694  -1.8417e-002      0.857 
  43   27   32  1    +0.4412    +0.4406    +0.4369  +3.6835e-003      0.856 
 107   24   72  1    +0.1089    +0.1054    +0.1063  -8.8195e-004      0.856 
 311   89   92  4    -0.1611    -0.1666    -0.1673  +6.9702e-004      0.856 
 236   34   43  4    -0.1082    -0.1071    -0.1062  -8.9346e-004      0.853 
 106   70   71  1    -0.5360    -0.5276    -0.5284  +8.3247e-004      0.852 
 159  100  106  1    +0.1240    +0.1203    +0.1217  -1.3744e-003      0.849 
  16   11   13  1    +1.6889    +1.6939    +1.6836  +1.0306e-002      0.840 
  63   46   47  1    -0.1523    -0.1522    -0.1537  +1.5422e-003      0.839 
 402   25   23  7    +0.6715    +0.6705    +0.6697  +8.5537e-004      0.836 
 364    0    5  6    +1.0842    +1.0868    +1.0839  +2.9531e-003      0.827 
 363    0    2  6    +1.0660    +1.0629    +1.0658  -2.8711e-003      0.822 
 252   54   56  4    +0.7723    +0.7601    +0.7580  +2.0944e-003      0.820 
 368    0   17  6    +1.0776    +1.0744    +1.0773  -2.8887e-003      0.818 
 383   11   13  7    +1.4240    +1.4164    +1.4184  -1.9791e-003      0.793 
 242   42   49  4    -0.4669    -0.4698    -0.4669  -2.9010e-003      0.792 
 387   12   16  7    -0.3141    -0.3147    -0.3143  -3.2823e-004      0.790 
 150   96   97  1    +0.2964    +0.3028    +0.3009  +1.8644e-003      0.788 
  55   39   40  1    +0.1784    +0.1834    +0.1840  -6.3063e-004      0.779 
  52   37   39  1    +0.3721    +0.3692    +0.3712  -2.0647e-003      0.779 
 250   49   54  4    -0.3790    -0.3733    -0.3762  +2.9666e-003      0.771 
 373    2   12  7    -0.1137    -0.1136    -0.1138  +2.0413e-004      0.766 
 420   11    5  8    +0.1730    +0.1725    +0.1729  -3.5040e-004      0.759 
 207   23   25  4    -0.0789    -0.0773    -0.0790  +1.6813e-003      0.750 
 144   80   97  1    -0.1912    -0.1942    -0.1930  -1.2140e-003      0.747 
 317   80   96  4    +0.0388    +0.0385    +0.0373  +1.2547e-003      0.736 
  71   51   52  1    +0.1952    +0.1905    +0.1913  -7.2932e-004      0.729 
 400   21   20  7    +0.5159    +0.5175    +0.5169  +5.3013e-004      0.728 
 358    0   17  3    -0.1810    -0.1810    -0.1809  -5.0160e-005      0.726 
  26   15   19  1    -0.2941    -0.2832    -0.2846  +1.3782e-003      0.724 
 408    2   12  8    +0.2241    +0.2240    +0.2244  -3.9931e-004      0.707 
  46   35   36  1    -0.0206    -0.0175    -0.0176  +1.3493e-004      0.705 
 160  105  107  1    -0.0101    -0.0116    -0.0121  +4.7135e-004      0.704 
 276   65   68  4    +0.9447    +0.9371    +0.9378  -7.4655e-004      0.696 
 127   84   85  1    -0.4600    -0.4655    -0.4668  +1.2639e-003      0.693 
  31   23   25  1    -0.7325    -0.7259    -0.7302  +4.2813e-003      0.692 
 125   83   84  1    -0.3745    -0.3672    -0.3691  +1.8886e-003      0.684 
 299   77   82  4    -0.2270    -0.2246    -0.2233  -1.3781e-003      0.683 
 162  106  107  1    -0.0468    -0.0514    -0.0508  -5.9863e-004      0.683 
  96   62   66  1    -0.2106    -0.2061    -0.2080  +1.8797e-003      0.678 
  47   35   37  1    -0.2044    -0.2048    -0.2030  -1.7615e-003      0.673 
  13    2   12  1    -0.1851    -0.1833    -0.1852  +1.8952e-003      0.645 
  37    8   30  1    -0.6166    -0.6271    -0.6240  -3.1633e-003      0.642 
  98   65   66  1    +1.6801    +1.6889    +1.6833  +5.5580e-003      0.642 
 320   80   97  4    +0.0682    +0.0668    +0.0660  +7.6731e-004      0.642 
 126   83   85  1    -0.5914    -0.5933    -0.5902  -3.0770e-003      0.631 
 326   96   97  4    -0.0460    -0.0456    -0.0450  -6.1276e-004      0.617 
  65   47   49  1    +0.2940    +0.2862    +0.2852  +9.6927e-004      0.607 
 130   85   88  1    -0.3333    -0.3277    -0.3288  +1.1275e-003      0.604 
  27   20   21  1    -0.5298    -0.5335    -0.5305  -2.9906e-003      0.595 
 142   82   96  1    +0.1654    +0.1584    +0.1589  -5.4483e-004      0.592 
 265   61   62  4    -0.2512    -0.2560    -0.2545  -1.4511e-003      0.592 
 440   28   27  8    -0.0383    -0.0384    -0.0384  -5.9874e-006      0.581 
  72   52   53  1    +0.0715    +0.0695    +0.0704  -8.3131e-004      0.580 
 357    0   12  3    -0.2863    -0.2865    -0.2864  -5.8252e-005      0.580 
  53   37   40  1    +0.3129    +0.3167    +0.3148  +1.8796e-003      0.575 
  73   53   54  1    -0.0859    -0.0841    -0.0834  -6.4682e-004      0.568 
  88   60   62  1    -0.0663    -0.0689    -0.0681  -8.1671e-004      0.560 
 201   19   20  4    +0.1166    +0.1211    +0.1202  +9.5334e-004      0.550 
 132   88   89  1    -0.6639    -0.6691    -0.6708  +1.7489e-003      0.550 
 258   54   59  4    +0.0520    +0.0485    +0.0496  -1.0261e-003      0.549 
 380    9   10  7    -0.7940    -0.7992    -0.7997  +4.7814e-004      0.547 
 123   77   82  1    -0.2827    -0.2889    -0.2875  -1.3713e-003      0.540 
 163  108  109  1    +0.0202    +0.0203    +0.0204  -6.2727e-005      0.539 
 229   37   40  4    +0.3703    +0.3724    +0.3743  -1.8526e-003      0.536 
 232   40   41  4    -0.1982    -0.2063    -0.2059  -3.3308e-004      0.533 
  18   13   15  1    -0.6887    -0.6913    -0.6880  -3.2829e-003      0.531 
 161  105  108  1    +0.0342    +0.0342    +0.0344  -1.6623e-004      0.529 
 165  109  110  1    -0.0348    -0.0292    -0.0291  -1.7252e-004      0.527 
 436   25   27  8    +0.1859    +0.1860    +0.1859  +1.3462e-004      0.522 
 353    0    2  3    -0.2932    -0.2933    -0.2933  +5.1189e-005      0.518 
 391   12    3  7    -0.0069    -0.0069    -0.0069  -4.2190e-007      0.517 
 321   80   98  4    -0.2271    -0.2272    -0.2265  -7.2171e-004      0.514 
 332  100  103  4    +0.1024    +0.1039    +0.1042  -3.2776e-004      0.509 
 327   98  100  4    -0.2575    -0.2610    -0.2596  -1.3507e-003      0.502 
 234   41   42  4    -0.2600    -0.2635    -0.2624  -1.1325e-003      0.500 
   9    9   10  1    -0.9979    -1.0079    -1.0040  -3.9229e-003      0.492 
 180    3    5  4    -0.1011    -0.1016    -0.1005  -1.1527e-003      0.487 
  17   12   14  1    -0.1129    -0.1137    -0.1125  -1.1614e-003      0.473 
  34   27   28  1    +0.3299    +0.3336    +0.3318  +1.7811e-003      0.466 
 146   80   99  1    -0.3091    -0.3113    -0.3097  -1.5885e-003      0.465 
 286   70   74  4    +0.0076    +0.0103    +0.0108  -5.2569e-004      0.454 
 263   60   61  4    +0.6489    +0.6450    +0.6437  +1.2004e-003      0.449 
 264   60   62  4    -0.0137    -0.0176    -0.0171  -4.7101e-004      0.447 
 355    0    9  3    -0.1547    -0.1549    -0.1549  +2.7770e-005      0.446 
 398   17   30  7    -0.9059    -0.9090    -0.9084  -6.7730e-004      0.439 
  49   34   36  1    +0.1834    +0.1789    +0.1795  -5.6222e-004      0.438 
 224   33   37  4    +0.0113    +0.0079    +0.0084  -4.4826e-004      0.438 
 104   69   70  1    +0.1837    +0.1850    +0.1842  +7.8844e-004      0.436 
 152   99  100  1    -0.1015    -0.1047    -0.1045  -2.1815e-004      0.426 
 220   15   33  4    +0.0412    +0.0394    +0.0399  -4.7172e-004      0.425 
 100   65   68  1    -4.0870    -4.0780    -4.0732  -4.8394e-003      0.419 
 191    7   12  4    -0.5700    -0.5743    -0.5721  -2.2194e-003      0.413 
 289   74   75  4    -0.2446    -0.2503    -0.2497  -5.3406e-004      0.410 
 362    0  114  3    -0.0363    -0.0362    -0.0362  +2.6330e-005      0.408 
 430   17  113  8    +0.6365    +0.6385    +0.6389  -3.3533e-004      0.394 
 269   38   65  4    -0.5814    -0.5882    -0.5897  +1.5195e-003      0.394 
 298   81   80  4    +0.7873    +0.7735    +0.7726  +8.9464e-004      0.387 
 375    5    6  7    +0.5567    +0.5547    +0.5552  -4.6295e-004      0.381 
 221   19   34  4    -0.0338    -0.0365    -0.0358  -6.4241e-004      0.365 
 115   69   77  1    +0.5684    +0.5794    +0.5777  +1.6420e-003      0.361 
  89   61   62  1    +0.1588    +0.1627    +0.1622  +5.8982e-004      0.358 
 313   92   93  4    -0.1478    -0.1493    -0.1488  -4.9090e-004      0.355 
 401   25   27  7    +0.5310    +0.5303    +0.5298  +5.2808e-004      0.353 
 266   63   59  4    -0.8254    -0.8392    -0.8378  -1.3601e-003      0.341 
 185    9   10  4    -0.7457    -0.7419    -0.7440  +2.0735e-003      0.340 
 148   94  100  1    +0.0944    +0.0918    +0.0916  +1.9416e-004      0.336 
  66   42   49  1    -0.2929    -0.2924    -0.2916  -7.8935e-004      0.336 
 254   56   57  4    +0.1231    +0.1191    +0.1194  -3.6086e-004      0.335 
 240   46   48  4    -0.0536    -0.0520    -0.0514  -5.3685e-004      0.334 
 244   48   49  4    +0.1011    +0.0980    +0.0982  -1.8900e-004      0.334 
 267   63   64  4    +0.8254    +0.8139    +0.8133  +6.1877e-004      0.328 
 431   17   15  8    -0.1865    -0.1868    -0.1868  -6.4485e-005      0.326 
 255   50   57  4    -0.1580    -0.1580    -0.1586  +5.9960e-004      0.326 
 245   49   50  4    -0.1437    -0.1436    -0.1439  +2.9626e-004      0.316 
 361    0   28  3    -0.0389    -0.0392    -0.0391  -2.0815e-005      0.297 
  19   14   15  1    -0.2094    -0.2097    -0.2106  +8.7855e-004      0.293 
  21   15   17  1    -1.3750    -1.3753    -1.3722  -3.0638e-003      0.292 
 395   17  113  7    -0.7034    -0.7050    -0.7052  +2.1699e-004      0.282 
 397   17   16  7    +0.4688    +0.4696    +0.4692  +3.8620e-004      0.281 
 297   68   81  4    -0.1049    -0.1059    -0.1059  +4.5754e-005      0.281 
  74   49   54  1    +0.5292    +0.5273    +0.5286  -1.3009e-003      0.279 
 415    9   10  8    +0.8117    +0.8116    +0.8113  +3.0052e-004      0.275 
 318   82   96  4    -0.3743    -0.3829    -0.3835  +6.9090e-004      0.275 
 131   85   89  1    -0.4607    -0.4618    -0.4607  -1.1368e-003      0.275 
 315   93   94  4    -0.2108    -0.2181    -0.2177  -4.5548e-004      0.271 
 378    5    3  7    +0.4772    +0.4779    +0.4783  -3.9737e-004      0.269 
 425   12    2  8    -0.2079    -0.2081    -0.2082  +1.2878e-004      0.261 
 134   90   91  1    -0.0296    -0.0296    -0.0295  -9.3708e-005      0.256 
  69   49   50  1    +0.3510    +0.3566    +0.3571  -4.6382e-004      0.256 
  79   50   57  1    +0.2318    +0.2240    +0.2244  -4.9151e-004      0.254 
 316   94   95  4    +0.2989    +0.2989    +0.2994  -4.9230e-004      0.251 
  60   34   43  1    +0.1911    +0.1915    +0.1912  +3.7512e-004      0.242 
 219   27   32  4    -0.0518    -0.0505    -0.0510  +4.0595e-004      0.240 
  78   56   57  1    -0.1457    -0.1511    -0.1513  +2.3224e-004      0.233 
  20   12   16  1    -0.3103    -0.3115    -0.3106  -8.3505e-004      0.228 
 124   82   83  1    -0.8207    -0.8101    -0.8106  +4.2363e-004      0.227 
  30   23   24  1    -0.6294    -0.6279    -0.6276  -3.1164e-004      0.222 
 325   95   96  4    +0.0843    +0.0840    +0.0842  -2.1188e-004      0.222 
  59   43   44  1    +0.0664    +0.0669    +0.0667  +2.5188e-004      0.219 
  93   38   65  1    -0.3784    -0.3712    -0.3716  +4.3588e-004      0.210 
 283   24   72  4    +0.9380    +0.9251    +0.9265  -1.4202e-003      0.209 
 145   80   98  1    -0.1129    -0.1165    -0.1166  +1.6803e-004      0.202 
