================================================================================= 
=== UFF - Doutorado em Computação - Aplicaçoes em Sistemas de Potencia        === 
=== ESTIMADOR DE ESTADO MÍNIMOS QUADRADOS PONDERADOS INCLUINDO MEDIDAS DE PMU === 
=== Desenvolvido por: Rui Menezes de Moraes - 2009                            === 
================================================================================= 
Arquivo de medidores:          .\med\S1_CS5_352M_EGS4.med
Arquivo do sistema:            .\sist\ieee118_SP_JML.cdf
Tolerância entre iteraçoes:    1.00e-005
Limite de iteraçoes:           100

--- DADOS DA REDE --------------------------------------------------------------- 
Data do caso:                  08/25/93
Origem:                        UW ARCHIVE          
MVA base:                      100
Ano:                           1961
Estação:                       W
Identificação:                 IEEE 118 Bus Test Case
Número de barras:              118 
Número de ramos:               179 
Referência na barra:           69

--- TELEMEDIDAS ------------------------------------------------------------------
    Tipo 1 = Fluxo de potencia ativa        Tipo  6 = Módulo da tensão            
    Tipo 2 = Injeção de potencia ativa      Tipo  7 = Corrente de ramo (real)     
    Tipo 3 = Ângulo de fase da tensão       Tipo  8 = Corrente de ramo (imag)     
    Tipo 4 = Fluxo de potencia reativa      Tipo  9 = Injeção de corrente (real)  
    Tipo 5 = Injeção de potencia reativa    Tipo 10 = Injeção de corrente (imag)  
----------------------------------------------------------------------------------
   N    D    P TP  PN ST   Exa   FS       DP      V_Ref      V_Med          E(%) 
 209   25   27  4    -0.1643    -0.1682    -0.1659  -2.3415e-003      1.099 
 251   54   55  4    +0.1222    +0.1178    +0.1203  -2.5019e-003      1.080 
 179    4    5  4    +2.2280    +2.1877    +2.1957  -8.0198e-003      1.076 
 319   94   96  4    +0.2003    +0.1978    +0.2004  -2.6709e-003      1.073 
 290   76   77  4    -0.4391    -0.4395    -0.4439  +4.3613e-003      1.072 
  76   54   56  1    +0.1029    +0.1066    +0.1070  -4.5831e-004      1.068 
 344   17  113  4    -0.5382    -0.5405    -0.5417  +1.1344e-003      1.067 
 149   95   96  1    +0.2329    +0.2276    +0.2291  -1.4734e-003      1.065 
 140   94   95  1    +0.5244    +0.5185    +0.5214  -2.9032e-003      1.061 
 195   14   15  4    +0.1083    +0.1051    +0.1072  -2.0906e-003      1.059 
  29   22   23  1    -0.7062    -0.7163    -0.7116  -4.6949e-003      1.058 
 302   83   85  4    +0.1199    +0.1218    +0.1238  -1.9595e-003      1.034 
 307   85   89  4    -0.2146    -0.2140    -0.2169  +2.8315e-003      1.027 
 193   12   14  4    +0.0956    +0.0978    +0.0985  -7.0778e-004      1.010 
 328   99  100  4    -0.3719    -0.3753    -0.3735  -1.7721e-003      1.008 
 262   59   61  4    +0.7280    +0.7238    +0.7299  -6.1556e-003      1.006 
 116   75   77  1    -0.0289    -0.0233    -0.0247  +1.3441e-003      0.988 
 322   80   99  4    -0.2012    -0.2044    -0.2021  -2.3909e-003      0.983 
 243   45   49  4    +0.0007    +0.0021    +0.0009  +1.1484e-003      0.974 
 347   27  115  4    +0.0081    +0.0061    +0.0071  -9.9407e-004      0.973 
  70   49   51  1    +0.4365    +0.4406    +0.4369  +3.7119e-003      0.966 
 348  114  115  4    +0.0202    +0.0180    +0.0178  +1.5196e-004      0.965 
  31   23   25  1    -0.7325    -0.7259    -0.7228  -3.0464e-003      0.965 
 346   32  114  4    +0.0228    +0.0199    +0.0190  +9.0444e-004      0.962 
 164  103  110  1    +0.0714    +0.0701    +0.0692  +9.1139e-004      0.945 
  18   13   15  1    -0.6887    -0.6913    -0.6861  -5.2039e-003      0.944 
  33   25   27  1    +0.5966    +0.5862    +0.5902  -3.9837e-003      0.932 
 287   70   75  4    -0.0668    -0.0637    -0.0653  +1.5947e-003      0.923 
 190    3   12  4    -0.1384    -0.1383    -0.1405  +2.1233e-003      0.909 
 219   27   32  4    -0.0518    -0.0505    -0.0492  -1.3270e-003      0.899 
 180    3    5  4    -0.1011    -0.1016    -0.1029  +1.3036e-003      0.880 
 108   71   72  1    -0.2823    -0.2843    -0.2863  +2.0422e-003      0.866 
 169   32  113  1    +0.6419    +0.6327    +0.6369  -4.2346e-003      0.865 
  63   46   47  1    -0.1523    -0.1522    -0.1538  +1.5867e-003      0.863 
 106   70   71  1    -0.5360    -0.5276    -0.5284  +7.9728e-004      0.862 
 107   24   72  1    +0.1089    +0.1054    +0.1062  -8.3872e-004      0.860 
 197   15   17  4    +0.0740    +0.0702    +0.0693  +9.0085e-004      0.854 
 311   89   92  4    -0.1611    -0.1666    -0.1673  +6.9011e-004      0.850 
 159  100  106  1    +0.1240    +0.1203    +0.1217  -1.3737e-003      0.849 
   8    8    5  1    +2.4172    +2.3855    +2.3938  -8.2592e-003      0.830 
 237   44   45  4    +0.0098    +0.0088    +0.0090  -2.4911e-004      0.820 
 252   54   56  4    +0.7723    +0.7601    +0.7580  +2.0869e-003      0.817 
 235   43   44  4    -0.1161    -0.1192    -0.1179  -1.3608e-003      0.814 
  67   45   49  1    -0.1713    -0.1739    -0.1721  -1.7858e-003      0.802 
 236   34   43  4    -0.1082    -0.1071    -0.1063  -8.2688e-004      0.797 
  95   49   66  1    -1.1666    -1.1714    -1.1667  -4.6907e-003      0.793 
 150   96   97  1    +0.2964    +0.3028    +0.3009  +1.8707e-003      0.790 
 250   49   54  4    -0.3790    -0.3733    -0.3761  +2.8974e-003      0.764 
 242   42   49  4    -0.4669    -0.4698    -0.4670  -2.7718e-003      0.757 
 144   80   97  1    -0.1912    -0.1942    -0.1930  -1.2163e-003      0.748 
 317   80   96  4    +0.0388    +0.0385    +0.0373  +1.2488e-003      0.733 
  71   51   52  1    +0.1952    +0.1905    +0.1913  -7.2339e-004      0.723 
 170   32  114  1    -0.1244    -0.1294    -0.1300  +6.7212e-004      0.709 
 160  105  107  1    -0.0101    -0.0116    -0.0121  +4.7120e-004      0.704 
 172  114  115  1    -0.1795    -0.1860    -0.1862  +1.4806e-004      0.700 
 299   77   82  4    -0.2270    -0.2246    -0.2232  -1.4016e-003      0.696 
  46   35   36  1    -0.0206    -0.0175    -0.0176  +1.3159e-004      0.687 
 127   84   85  1    -0.4600    -0.4655    -0.4668  +1.2428e-003      0.684 
 162  106  107  1    -0.0468    -0.0514    -0.0508  -5.9827e-004      0.682 
  45   19   34  1    +0.1588    +0.1554    +0.1570  -1.6453e-003      0.682 
  96   62   66  1    -0.2106    -0.2061    -0.2080  +1.8790e-003      0.678 
 125   83   84  1    -0.3745    -0.3672    -0.3690  +1.8558e-003      0.675 
  55   39   40  1    +0.1784    +0.1834    +0.1839  -5.4156e-004      0.670 
  52   37   39  1    +0.3721    +0.3692    +0.3710  -1.7723e-003      0.670 
 276   65   68  4    +0.9447    +0.9371    +0.9378  -7.0573e-004      0.670 
 320   80   97  4    +0.0682    +0.0668    +0.0660  +7.8896e-004      0.666 
 171   27  115  1    +0.3311    +0.3212    +0.3229  -1.6806e-003      0.660 
 207   23   25  4    -0.0789    -0.0773    -0.0769  -3.9817e-004      0.658 
  47   35   37  1    -0.2044    -0.2048    -0.2031  -1.7155e-003      0.655 
 221   19   34  4    -0.0338    -0.0365    -0.0376  +1.1245e-003      0.647 
  39   17   31  1    -0.8690    -0.8675    -0.8634  -4.0405e-003      0.642 
 126   83   85  1    -0.5914    -0.5933    -0.5901  -3.1193e-003      0.641 
 326   96   97  4    -0.0460    -0.0456    -0.0450  -6.3058e-004      0.641 
  53   37   40  1    +0.3129    +0.3167    +0.3146  +2.0924e-003      0.641 
  22   16   17  1    -0.4835    -0.4833    -0.4860  +2.6735e-003      0.633 
  65   47   49  1    +0.2940    +0.2862    +0.2852  +1.0017e-003      0.627 
 130   85   88  1    -0.3333    -0.3277    -0.3288  +1.1142e-003      0.598 
  16   11   13  1    +1.6889    +1.6939    +1.6898  +4.1877e-003      0.591 
 265   61   62  4    -0.2512    -0.2560    -0.2545  -1.4482e-003      0.590 
 142   82   96  1    +0.1654    +0.1584    +0.1589  -5.4181e-004      0.589 
  72   52   53  1    +0.0715    +0.0695    +0.0704  -8.2218e-004      0.574 
  73   53   54  1    -0.0859    -0.0841    -0.0834  -6.4029e-004      0.562 
  88   60   62  1    -0.0663    -0.0689    -0.0681  -8.1283e-004      0.557 
 258   54   59  4    +0.0520    +0.0485    +0.0496  -1.0319e-003      0.552 
 123   77   82  1    -0.2827    -0.2889    -0.2875  -1.3839e-003      0.546 
 132   88   89  1    -0.6639    -0.6691    -0.6708  +1.7230e-003      0.543 
 163  108  109  1    +0.0202    +0.0203    +0.0204  -6.2605e-005      0.538 
 229   37   40  4    +0.3703    +0.3724    +0.3743  -1.8572e-003      0.537 
 161  105  108  1    +0.0342    +0.0342    +0.0344  -1.6603e-004      0.529 
 232   40   41  4    -0.1982    -0.2063    -0.2060  -3.2938e-004      0.527 
 165  109  110  1    -0.0348    -0.0292    -0.0291  -1.7253e-004      0.527 
  12   11   12  1    -0.3325    -0.3393    -0.3390  -3.4187e-004      0.525 
 321   80   98  4    -0.2271    -0.2272    -0.2265  -7.2804e-004      0.519 
 100   65   68  1    -4.0870    -4.0780    -4.0724  -5.6435e-003      0.519 
 327   98  100  4    -0.2575    -0.2610    -0.2596  -1.3616e-003      0.507 
 332  100  103  4    +0.1024    +0.1039    +0.1042  -3.2592e-004      0.506 
  98   65   66  1    +1.6801    +1.6889    +1.6845  +4.3542e-003      0.503 
 234   41   42  4    -0.2600    -0.2635    -0.2624  -1.1242e-003      0.497 
  20   12   16  1    -0.3103    -0.3115    -0.3120  +5.4485e-004      0.494 
  43   27   32  1    +0.4412    +0.4406    +0.4388  +1.7530e-003      0.471 
 146   80   99  1    -0.3091    -0.3113    -0.3097  -1.5777e-003      0.462 
 286   70   74  4    +0.0076    +0.0103    +0.0108  -5.3234e-004      0.460 
 263   60   61  4    +0.6489    +0.6450    +0.6438  +1.1953e-003      0.448 
 264   60   62  4    -0.0137    -0.0176    -0.0171  -4.7032e-004      0.446 
  60   34   43  1    +0.1911    +0.1915    +0.1909  +6.7567e-004      0.438 
 104   69   70  1    +0.1837    +0.1850    +0.1843  +7.7977e-004      0.435 
 152   99  100  1    -0.1015    -0.1047    -0.1045  -2.1645e-004      0.423 
  34   27   28  1    +0.3299    +0.3336    +0.3346  -9.8174e-004      0.423 
 298   81   80  4    +0.7873    +0.7735    +0.7725  +9.5649e-004      0.418 
 289   74   75  4    -0.2446    -0.2503    -0.2497  -5.4317e-004      0.417 
  49   34   36  1    +0.1834    +0.1789    +0.1794  -5.3590e-004      0.417 
  59   43   44  1    +0.0664    +0.0669    +0.0665  +4.7743e-004      0.416 
  61   44   45  1    -0.0432    -0.0395    -0.0397  +1.3822e-004      0.396 
 187    5   11  4    -0.0500    -0.0470    -0.0475  +4.6579e-004      0.373 
 115   69   77  1    +0.5684    +0.5794    +0.5777  +1.6848e-003      0.371 
 313   92   93  4    -0.1478    -0.1493    -0.1488  -5.0893e-004      0.370 
  89   61   62  1    +0.1588    +0.1627    +0.1622  +5.8667e-004      0.357 
 266   63   59  4    -0.8254    -0.8392    -0.8378  -1.3643e-003      0.345 
 148   94  100  1    +0.0944    +0.0918    +0.0916  +1.9489e-004      0.338 
  38   26   30  1    +2.6638    +2.6351    +2.6409  -5.7847e-003      0.336 
 267   63   64  4    +0.8254    +0.8139    +0.8133  +6.2300e-004      0.333 
 240   46   48  4    -0.0536    -0.0520    -0.0515  -5.2906e-004      0.330 
 244   48   49  4    +0.1011    +0.0980    +0.0982  -1.8660e-004      0.329 
 254   56   57  4    +0.1231    +0.1191    +0.1194  -3.5378e-004      0.329 
 255   50   57  4    -0.1580    -0.1580    -0.1586  +5.9071e-004      0.321 
 297   68   81  4    -0.1049    -0.1059    -0.1060  +5.0707e-005      0.315 
 245   49   50  4    -0.1437    -0.1436    -0.1439  +2.9289e-004      0.313 
  50   34   37  1    -0.5704    -0.5772    -0.5776  +4.7759e-004      0.286 
 315   93   94  4    -0.2108    -0.2181    -0.2177  -4.7686e-004      0.286 
  35   28   29  1    +0.2121    +0.2067    +0.2072  -4.4793e-004      0.284 
 318   82   96  4    -0.3743    -0.3829    -0.3836  +7.0725e-004      0.282 
 131   85   89  1    -0.4607    -0.4618    -0.4607  -1.1575e-003      0.280 
 134   90   91  1    -0.0296    -0.0296    -0.0295  -9.6516e-005      0.264 
 316   94   95  4    +0.2989    +0.2989    +0.2994  -5.1050e-004      0.261 
  74   49   54  1    +0.5292    +0.5273    +0.5285  -1.1586e-003      0.248 
 269   38   65  4    -0.5814    -0.5882    -0.5891  +9.1063e-004      0.246 
 325   95   96  4    +0.0843    +0.0840    +0.0842  -2.2067e-004      0.232 
 220   15   33  4    +0.0412    +0.0394    +0.0391  +2.4335e-004      0.230 
 283   24   72  4    +0.9380    +0.9251    +0.9266  -1.4320e-003      0.222 
  69   49   50  1    +0.3510    +0.3566    +0.3570  -3.8673e-004      0.214 
 224   33   37  4    +0.0113    +0.0079    +0.0077  +2.0693e-004      0.212 
  79   50   57  1    +0.2318    +0.2240    +0.2244  -4.0951e-004      0.211 
 124   82   83  1    -0.8207    -0.8101    -0.8105  +3.8946e-004      0.211 
 145   80   98  1    -0.1129    -0.1165    -0.1166  +1.7336e-004      0.208 
 253   55   56  4    -0.1228    -0.1230    -0.1228  -1.1412e-004      0.201 
  30   23   24  1    -0.6294    -0.6279    -0.6277  -2.4242e-004      0.196 
  78   56   57  1    -0.1457    -0.1511    -0.1513  +1.9013e-004      0.191 
 314   92   94  4    -0.1724    -0.1765    -0.1760  -4.6760e-004      0.185 
 151   98  100  1    -0.3463    -0.3454    -0.3460  +5.9757e-004      0.176 
 271   49   66  4    +0.5377    +0.5314    +0.5310  +4.0350e-004      0.176 
 329  100  101  4    +0.3236    +0.3306    +0.3302  +4.1024e-004      0.165 
 284   71   72  4    +0.1026    +0.0999    +0.0998  +1.0684e-004      0.164 
  93   38   65  1    -0.3784    -0.3712    -0.3708  -3.2594e-004      0.163 
 105   24   70  1    +0.1669    +0.1684    +0.1680  +3.8428e-004      0.157 
  66   42   49  1    -0.2929    -0.2924    -0.2921  -2.9199e-004      0.125 
 261   59   60  4    +0.6833    +0.6864    +0.6856  +7.2365e-004      0.124 
  32   26   25  1    +0.3362    +0.3287    +0.3287  +3.6927e-005      0.124 
  87   60   61  1    -0.7311    -0.7472    -0.7476  +4.1322e-004      0.122 
 301   83   84  4    +0.1578    +0.1616    +0.1618  -2.5292e-004      0.120 
 135   89   92  1    +2.2717    +2.2507    +2.2493  +1.3868e-003      0.110 
 277   47   69  4    +0.6844    +0.6851    +0.6845  +5.4711e-004      0.093 
 136   91   92  1    +0.4024    +0.3946    +0.3948  -2.5475e-004      0.091 
 303   84   85  4    +0.1136    +0.1126    +0.1126  -6.6232e-005      0.085 
 331  101  102  4    +0.2377    +0.2354    +0.2353  +1.2083e-004      0.078 
 133   89   90  1    +0.5916    +0.5935    +0.5933  +1.6620e-004      0.068 
  41   23   32  1    +0.5926    +0.5890    +0.5888  +2.2856e-004      0.064 
 282   70   71  4    +0.3184    +0.3295    +0.3295  +1.9721e-005      0.055 
  40   29   31  1    +0.0471    +0.0445    +0.0445  +1.3057e-005      0.054 
 228   37   39  4    +0.4244    +0.4335    +0.4336  -1.2956e-004      0.046 
 280   69   70  4    +0.1646    +0.1656    +0.1656  +7.9033e-005      0.039 
 233   40   42  4    -0.2519    -0.2555    -0.2556  +1.0804e-004      0.038 
  42   31   32  1    -0.1480    -0.1484    -0.1483  -4.8064e-005      0.036 
 256   56   58  4    +0.1073    +0.1053    +0.1053  +2.5157e-005      0.021 
 102   49   69  1    -0.6360    -0.6390    -0.6390  +8.4857e-005      0.015 
 231   39   40  4    +0.3453    +0.3405    +0.3405  -1.5849e-005      0.013 
 330   92  102  4    -0.2228    -0.2249    -0.2249  +8.7097e-006      0.011 
  68   48   49  1    -0.1117    -0.1114    -0.1114  -6.4636e-006      0.011 
  64   46   48  1    +0.0254    +0.0214    +0.0214  +3.9073e-006      0.003 
 257   51   58  4    -0.1328    -0.1323    -0.1323  -2.1092e-006      0.002 
 350   12  117  4    +0.0160    +0.0129    +0.0129  +5.2200e-010      0.000 
 349   68  116  4    -1.6648    -1.6704    -1.6704  -9.1672e-009      0.000 
 343  110  112  4    -0.3490    -0.3568    -0.3568  -3.8945e-011      0.000 
 342  110  111  4    -0.1668    -0.1687    -0.1687  -1.7829e-009      0.000 
 305   86   87  4    -0.2203    -0.2182    -0.2182  -1.8280e-009      0.000 
 304   85   86  4    -0.1646    -0.1726    -0.1726  -6.2375e-010      0.000 
 285   71   73  4    +0.2065    +0.2017    +0.2017  +1.2247e-008      0.000 
 185    9   10  4    -0.7457    -0.7419    -0.7419  -4.0371e-009      0.000 
 183    8    9  4    -2.0135    -2.0353    -2.0353  -1.2355e-008      0.000 
 174   12  117  1    +0.1376    +0.1320    +0.1320  -9.7547e-010      0.000 
 173   68  116  1    -1.2418    -1.2581    -1.2581  -3.6643e-010      0.000 
 167  110  112  1    +0.0672    +0.0624    +0.0624  -2.9153e-009      0.000 
 166  110  111  1    -0.2979    -0.3051    -0.3051  +3.1755e-009      0.000 
 129   86   87  1    -0.4927    -0.4969    -0.4969  +4.1989e-009      0.000 
 128   85   86  1    -0.3439    -0.3424    -0.3424  -4.8585e-009      0.000 
 109   71   73  1    -0.2578    -0.2624    -0.2624  -4.9679e-008      0.000 
   9    9   10  1    -0.9979    -1.0079    -1.0079  +9.4043e-009      0.000 
   7    8    9  1    -0.9916    -1.0090    -1.0090  +4.6441e-009      0.000 
----------------------------------------------------------------------------------
Possível erro grosseiro no medidor 26!
Medida crítica    7!
Medida crítica    9!
Medida crítica  109!
Medida crítica  128!
Medida crítica  129!
Medida crítica  166!
Medida crítica  167!
Medida crítica  173!
Medida crítica  174!
Medida crítica  183!
Medida crítica  185!
Medida crítica  285!
Medida crítica  304!
Medida crítica  305!
Medida crítica  342!
Medida crítica  343!
Medida crítica  349!
Medida crítica  350!
Possíveis conjuntos críticos:
Conjunto 1: 40 282
Conjunto 2: 32 261
Conjunto 3: 261 66
Conjunto 4: 93 284
Conjunto 5: 284 329
Conjunto 6: 271 151
Conjunto 7: 124 79 224
Conjunto 8: 79 224
Conjunto 9: 224 69
Conjunto 10: 220 325
Conjunto 11: 269 74
Conjunto 12: 131 318
Conjunto 13: 318 35
Conjunto 14: 35 315 50
Conjunto 15: 315 50
Conjunto 16: 245 297
Conjunto 17: 254 244 240
Conjunto 18: 244 240 267
Conjunto 19: 240 267
Conjunto 20: 267 38
Conjunto 21: 38 148
Conjunto 22: 313 115 187
Conjunto 23: 115 187
Conjunto 24: 59 49 289 298
Conjunto 25: 49 289 298
Conjunto 26: 289 298
Conjunto 27: 34 152
Conjunto 28: 104 60
Conjunto 29: 264 263
Conjunto 30: 286 146
Conjunto 31: 20 234
Conjunto 32: 98 332 327
Conjunto 33: 332 327
Conjunto 34: 100 321
Conjunto 35: 12 165 232 161
Conjunto 36: 165 232 161
Conjunto 37: 232 161
Conjunto 38: 229 163 132
Conjunto 39: 163 132
Conjunto 40: 132 123
Conjunto 41: 258 88
Conjunto 42: 88 73
Conjunto 43: 142 265 16
Conjunto 44: 265 16
Conjunto 45: 65 22
Conjunto 46: 53 326 126 39
Conjunto 47: 326 126 39 221
Conjunto 48: 126 39 221
Conjunto 49: 39 221
Conjunto 50: 47 207 171
Conjunto 51: 207 171
Conjunto 52: 171 320
Conjunto 53: 320 276 52 55
Conjunto 54: 276 52 55 125
Conjunto 55: 52 55 125
Conjunto 56: 55 125
Conjunto 57: 125 96
Conjunto 58: 96 45 162 127
Conjunto 59: 45 162 127 46
Conjunto 60: 162 127 46
Conjunto 61: 127 46
Conjunto 62: 299 172
Conjunto 63: 172 160
Conjunto 64: 160 170
Conjunto 65: 242 250
Conjunto 66: 150 95 236
Conjunto 67: 95 236
Conjunto 68: 236 67
Conjunto 69: 235 252 237
Conjunto 70: 252 237
Conjunto 71: 159 311 197
Conjunto 72: 311 197
Conjunto 73: 197 107 106
Conjunto 74: 107 106 63 169 108
Conjunto 75: 106 63 169 108
Conjunto 76: 63 169 108
Conjunto 77: 169 108
Conjunto 78: 287 33
Conjunto 79: 18 164
Conjunto 80: 346 31 348 70
Conjunto 81: 31 348 70 347 243
Conjunto 82: 348 70 347 243
Conjunto 83: 70 347 243
Conjunto 84: 347 243
Conjunto 85: 243 322
Conjunto 86: 322 116
Conjunto 87: 262 328 193
Conjunto 88: 328 193
Conjunto 89: 307 302
Conjunto 90: 29 195 140 149 344 76
Conjunto 91: 195 140 149 344 76
Conjunto 92: 140 149 344 76 290
Conjunto 93: 149 344 76 290 319 179
Conjunto 94: 344 76 290 319 179
Conjunto 95: 76 290 319 179
Conjunto 96: 290 319 179 251
Conjunto 97: 319 179 251
Conjunto 98: 179 251
Conjunto 99: 209 241
Conjunto 100: 241 334 62
Conjunto 101: 334 62
Conjunto 102: 62 77
Conjunto 103: 77 278 143
Conjunto 104: 278 143
Conjunto 105: 143 345 168
Conjunto 106: 345 168
Conjunto 107: 239 80 81
Conjunto 108: 80 81 84 351
Conjunto 109: 81 84 351
Conjunto 110: 84 351
Conjunto 111: 37 208
Conjunto 112: 208 101
Conjunto 113: 94 186
Conjunto 114: 186 99 213 184
Conjunto 115: 99 213 184 352 5
Conjunto 116: 213 184 352 5
Conjunto 117: 184 352 5
Conjunto 118: 352 5
Conjunto 119: 5 288
Conjunto 120: 288 153 155 206
Conjunto 121: 153 155 206 300 85 154
Conjunto 122: 155 206 300 85 154
Conjunto 123: 206 300 85 154
Conjunto 124: 300 85 154 333
Conjunto 125: 85 154 333
Conjunto 126: 154 333
Conjunto 127: 333 28
Conjunto 128: 28 25
Conjunto 129: 25 323
Conjunto 130: 323 6 214 97 86
Conjunto 131: 6 214 97 86
Conjunto 132: 214 97 86
Conjunto 133: 97 86
Conjunto 134: 279 75 238
Conjunto 135: 75 238
Conjunto 136: 122 218 295 15
Conjunto 137: 218 295 15
Conjunto 138: 295 15
Conjunto 139: 1 83 2
Conjunto 140: 83 2
Conjunto 141: 2 13
Conjunto 142: 56 137 198 58 139
Conjunto 143: 137 198 58 139
Conjunto 144: 198 58 139 57
Conjunto 145: 58 139 57
Conjunto 146: 139 57
Conjunto 147: 246 11
Conjunto 148: 118 4 120
Conjunto 149: 4 120
Conjunto 150: 120 227 217 177
Conjunto 151: 227 217 177 247 178
Conjunto 152: 217 177 247 178
Conjunto 153: 177 247 178
Conjunto 154: 247 178 189 308
Conjunto 155: 178 189 308
Conjunto 156: 189 308 110 268
Conjunto 157: 308 110 268 230
Conjunto 158: 110 268 230 281 306
Conjunto 159: 268 230 281 306
Conjunto 160: 230 281 306 147 248
Conjunto 161: 281 306 147 248 117
Conjunto 162: 306 147 248 117 113
Conjunto 163: 147 248 117 113 226
Conjunto 164: 248 117 113 226 249
Conjunto 165: 117 113 226 249
Conjunto 166: 113 226 249
Conjunto 167: 226 249
Conjunto 168: 324 51 202 17
Conjunto 169: 51 202 17
Conjunto 170: 202 17 309
Conjunto 171: 17 309 310 312
Conjunto 172: 309 310 312
Conjunto 173: 310 312 19
Conjunto 174: 312 19
Conjunto 175: 19 92
Conjunto 176: 215 191
Conjunto 177: 191 192
Conjunto 178: 192 111 194
Conjunto 179: 111 194 103 182
Conjunto 180: 194 103 182
Conjunto 181: 103 182
Conjunto 182: 260 82
Conjunto 183: 119 223 222
Conjunto 184: 223 222 270
Conjunto 185: 222 270 112
Conjunto 186: 270 112
Conjunto 187: 275 205
Conjunto 188: 205 114
Conjunto 189: 114 157
Conjunto 190: 157 176
Conjunto 191: 176 175 36
Conjunto 192: 175 36 204
Conjunto 193: 36 204
Conjunto 194: 158 10 138 203 14 156 292
Conjunto 195: 10 138 203 14 156 292
Conjunto 196: 138 203 14 156 292
Conjunto 197: 203 14 156 292
Conjunto 198: 14 156 292
Conjunto 199: 156 292 201
Conjunto 200: 292 201
Conjunto 201: 201 54 3
Conjunto 202: 54 3
Conjunto 203: 210 293 274 211
Conjunto 204: 293 274 211 216
Conjunto 205: 274 211 216
Conjunto 206: 211 216 188 291
Conjunto 207: 216 188 291
Conjunto 208: 188 291 340
Conjunto 209: 291 340
Conjunto 210: 335 296 336 294 338
Conjunto 211: 296 336 294 338
Conjunto 212: 336 294 338
Conjunto 213: 294 338
Conjunto 214: 341 339 337 212
Conjunto 215: 339 337 212
Conjunto 216: 337 212
Conjunto 217: 199 44 48
Conjunto 218: 44 48
Conjunto 219: 23 24
Medidas com alta correlação: 165 e 161 
Medidas com alta correlação: 165 e 161 
Medidas com alta correlação: 213 e 184 
Medidas com alta correlação: 213 e 184 
Medidas com alta correlação: 213 e 184 
Medidas com alta correlação: 153 e 155 
Medidas com alta correlação: 153 e 155 
